"ID","biomes7_9","distc","harbor25","river25","lake25","biomes1","biomes4","biomes5","biomes6","biomes8","biomes10","biomes11","biomes12","biomes13","biomes14","biomes2_3"
21101,0,1.279326775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21102,0,1.240220575,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21103,0,1.20171225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21180,1,0.9112348125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21181,1,0.96108824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21182,1,1.0113358125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21183,1,1.061929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21184,1,1.1128275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21185,1,1.163998525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21186,0,1.2154135,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21187,0,1.267049725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21188,0,1.318841275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21189,0,1.366688475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21190,0,1.345973775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21191,0,1.306907,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21192,0,1.268409775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21265,1,0.902117785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21266,1,0.95278558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21267,1,1.00375174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21268,1,1.054980275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21269,1,1.106441525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21270,1,1.1579628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21271,1,1.2095922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21272,0,1.261255825,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21273,0,1.31307195,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21274,0,1.365062725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21275,0,1.373476275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21276,0,1.33499475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21277,0,1.29691325,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21349,1,0.8957207825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21350,1,0.9469925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21351,1,0.998291275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21352,1,1.04969745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21353,1,1.101170525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21354,1,1.152836975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21355,1,1.204678525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21356,0,1.256679275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21357,0,1.30882755,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21358,0,1.36111255,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21359,0,1.396139,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21432,1,0.9423375575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21433,1,0.993906315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21434,1,1.045647225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21435,1,1.097543475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21436,1,1.14958025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21437,1,1.201745975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21438,0,1.25403095,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21439,0,1.30642795,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21440,0,1.35892955,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21441,0,1.408569,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21512,1,0.93989432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21513,1,0.9918699575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21514,1,1.0439615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21515,1,1.0961595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21516,1,1.1484565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21517,1,1.200845775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21518,0,1.25332225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21519,0,1.305882,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21520,0,1.358520975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21591,1,0.9401156475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21592,1,0.99234666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21593,1,1.044652475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21594,1,1.097028675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21595,1,1.14947305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21596,0,1.201982525,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21597,0,1.25455545,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21598,0,1.307191225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21599,0,1.3598888,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21671,1,0.943001805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21672,1,0.9953347075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21673,1,1.047716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21674,1,1.10014605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21675,1,1.15262425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21676,0,1.2051507,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21677,0,1.25772625,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21749,1,0.94849688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21750,1,1.0007797425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21751,1,1.053100975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21752,1,1.105460725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21753,0,1.157861225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21754,0,1.210303,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21755,0,1.262787025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19053,0,0.017881276775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19070,1,0.014346252725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19071,0,0.01095334275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19072,0,0.00724487775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19073,0,0.02122622775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19074,0,0.054530506,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19092,1,0.06080196175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19093,1,0.04398961375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19094,1,0.02959868975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19095,0,0.02821123125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19096,1,0.03421835275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19097,0,0.04922013375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19098,0,0.04876189675,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19099,0,0.043613271,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19100,0,0.05922950425,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19101,0,0.0825574045,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19123,1,0.107654698,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19124,1,0.090630353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19125,1,0.0763553325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19126,1,0.07502782525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19127,0,0.0788024385,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19128,0,0.09094758825,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19129,0,0.094898836,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19130,0,0.08879341075,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19131,0,0.09948391375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19132,0,0.1187071575,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19154,1,0.154386445,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19155,1,0.13715137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19156,1,0.12328093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19157,1,0.12178755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19158,1,0.1239827975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19159,0,0.134198725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19160,0,0.141205645,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19161,0,0.134770545,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19162,0,0.1402080025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19163,0,0.159400475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19186,1,0.2009985775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19187,1,0.183553895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19188,1,0.17032404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19189,1,0.1684922025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19190,1,0.1695520975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19191,1,0.1784176975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19192,0,0.186390825,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19193,0,0.1808619925,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19194,0,0.1834471025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19195,0,0.1999436575,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19220,1,0.2578434,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19221,1,0.247492425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19222,1,0.2299059075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19223,1,0.2173746975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19224,1,0.21514365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19225,1,0.215529175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19226,1,0.22270158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19227,1,0.231226925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19228,0,0.2269545375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19229,0,0.2277741525,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19230,0,0.240529945,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19256,1,0.3053613875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19257,1,0.29386945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19258,1,0.2762977775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19259,1,0.264388425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19260,1,0.2617438875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19261,1,0.261691675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19262,1,0.26712133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19263,1,0.27638223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19264,1,0.2730142025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19265,0,0.2726280925,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19266,0,0.282401635,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19293,1,0.3083187725,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19294,1,0.3367854575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19295,1,0.352844305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19296,1,0.340131105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19297,1,0.3226923325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19298,1,0.3113497275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19299,1,0.308294885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19300,1,0.3079305425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19301,1,0.3118077425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19302,1,0.3214737025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19303,0,0.3190284075,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19304,0,0.317760275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19305,0,0.3253202075,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19306,0,0.338240585,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19307,0,0.32411957,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19308,0,0.2912930225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19334,1,0.348331065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19335,1,0.37278942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19336,1,0.3969017025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19337,1,0.386279025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19338,1,0.3691472275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19339,1,0.3582525275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19340,1,0.35480375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19341,1,0.3541950725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19342,1,0.3567859075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19343,1,0.365795985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19344,0,0.36499226,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19345,0,0.3630458025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19346,0,0.3689009325,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19347,0,0.3805153525,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19348,0,0.36288131,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19349,0,0.325141825,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19350,0,0.2909268525,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19377,1,0.4112184725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19378,1,0.437473035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19379,1,0.43231526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19380,1,0.4156580275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19381,1,0.4050948675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19382,1,0.4012896575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19383,1,0.4004589775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19384,1,0.4020582075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19385,1,0.409927855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19386,0,0.410904245,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19387,0,0.408415915,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19388,0,0.4129177175,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19389,0,0.42276714,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19390,0,0.3971094625,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19391,0,0.3610654025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19392,0,0.3297786625,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19393,0,0.3046972925,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19394,0,0.287426965,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19395,0,0.268650225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19396,0,0.2299808725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19397,0,0.196815775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19421,1,0.45143315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19422,1,0.475170165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19423,1,0.4782909075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19424,1,0.46218872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19425,1,0.45187685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19426,1,0.447749185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19427,1,0.4467021825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19428,0,0.447522245,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19429,0,0.4541709125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19430,0,0.4567646225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19431,0,0.4538306075,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19432,0,0.457230865,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19433,0,0.4617665775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19434,0,0.4322652725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19435,0,0.3986788475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19436,0,0.369841305,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19437,0,0.346920035,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19438,0,0.3308413175,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19439,0,0.300610795,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19440,0,0.264811205,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19441,0,0.2357441325,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19465,1,0.4929789975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19466,1,0.51409912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19467,1,0.5242606575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19468,1,0.508717595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19469,1,0.49859958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19470,1,0.49417719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19471,1,0.4929081275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19472,0,0.49311108,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19473,0,0.4985758525,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19474,0,0.5025745575,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19475,0,0.49926529,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19476,0,0.5017502825,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19477,0,0.5010900225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19478,0,0.468973765,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19479,0,0.4375332825,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19480,0,0.4107473575,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19481,0,0.3895603175,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19482,0,0.3698135,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19483,0,0.33438535,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19484,0,0.30188191,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19485,0,0.2735645475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19511,1,0.5355310275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19512,1,0.554372505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19513,1,0.56862031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19514,1,0.5552313175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19515,1,0.54526484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19516,1,0.540571405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19517,0,0.53907743,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19518,0,0.5387811375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19519,0,0.543178915,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19520,0,0.5481607925,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19521,0,0.5447046625,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19522,0,0.546415865,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19523,0,0.5402445025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19524,0,0.506886535,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19525,0,0.47731453,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19526,0,0.4522569625,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19527,0,0.43248389,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19528,0,0.4048924725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19529,0,0.3701858,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19530,0,0.33935093,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19531,0,0.2974814925,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19559,1,0.5788543675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19560,1,0.59570579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19561,1,0.6115810575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19562,1,0.601721465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19563,1,0.5918747925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19564,0,0.5869309575,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19565,0,0.5852126325,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19566,0,0.5845035,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19567,0,0.5879889725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19568,0,0.5930750375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19569,0,0.5901391175,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19570,0,0.5911865375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19571,0,0.5774194875,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19572,0,0.54574321,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19573,0,0.51779981,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19574,0,0.494209155,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19575,0,0.473079025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19576,0,0.4398012825,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19577,0,0.4070447025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19578,0,0.366193005,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19579,0,0.31812817,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19613,1,0.6227768825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19614,1,0.6378827675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19615,1,0.6550623025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19616,1,0.6481831825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19617,1,0.63843201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19618,0,0.6332566725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19619,0,0.6313162275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19620,0,0.6302585425,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19621,0,0.6329555675,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19622,0,0.637992725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19623,0,0.6355625975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19624,0,0.6360336075,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19625,0,0.6155219375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19626,0,0.58534801,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19627,0,0.5588284425,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19628,0,0.5364927075,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19629,0,0.5103247825,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19630,0,0.476113805,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19631,0,0.43579992,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19632,0,0.388325155,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19633,0,0.3427726025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19676,1,0.6671708825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19677,1,0.68073791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19678,1,0.698338315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19679,1,0.6946136675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19680,1,0.68493913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19681,0,0.67955382,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19682,0,0.6773907825,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19683,0,0.676032915,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19684,0,0.67804131,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19685,0,0.68299639,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19686,0,0.680971535,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19687,0,0.6791958075,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19688,0,0.654383155,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19689,0,0.625552475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19690,0,0.600282875,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19691,0,0.5780316125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19692,0,0.5458968575,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19693,0,0.50599203,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19694,0,0.459081225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19695,0,0.4137322225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19696,0,0.370740885,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19750,1,0.7108734125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19751,1,0.7241437125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19752,1,0.740231275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19753,1,0.7410117975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19754,1,0.731399195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19755,0,0.72582568,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19756,0,0.7234388275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19757,0,0.721817495,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19758,0,0.723218875,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19759,0,0.7280676675,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19760,0,0.7263643875,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19761,0,0.721015125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19762,0,0.6938702,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19763,0,0.66624263,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19764,0,0.6420756725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19765,0,0.6163029075,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19766,0,0.5767116975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19767,0,0.53030279,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19768,0,0.4850480925,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19769,0,0.44184225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19770,0,0.40133139,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19771,0,0.3605626,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19772,0,0.3167456,0,0,0,0,0,0,0,0,0,0,0,1,0,0
