"ID","x","y","RailKM","PlaceboKM","RailKM_military","RailKM_mining","dist2rail","dist2placebo"
32266,37.75,4.25,0,0,0,0,471.299464463609,441.262682009506
32267,37.75,4.75,0,0,0,0,451.034886976457,389.599910282236
32268,37.75,5.25,0,0,0,0,399.462988710173,339.18197156369
32269,37.75,5.75,0,0,0,0,349.127181177039,290.657382826004
32270,37.75,6.25,0,0,0,0,300.648960759613,245.153020627611
32271,37.75,6.75,0,0,0,0,254.48586567429,204.528410095671
32272,37.75,7.25,0,0,0,0,210.50061905042,166.056765653937
32273,37.75,7.75,0,0,0,0,167.079592824191,113.774040130507
32274,37.75,8.25,0,0,0,0,131.039888995449,60.6832530115789
32275,37.75,8.75,0,11.3066324739712,0,0,111.704878575092,7.39743135732075
32276,37.75,9.25,0,0,0,0,114.064993036184,46.6711439259126
32277,37.75,9.75,0,0,0,0,137.740151866934,98.700018914884
32278,37.75,10.25,0,0,0,0,176.395648278115,93.7611154799161
32279,37.75,10.75,0,0,0,0,222.35118269693,92.0187981806743
32280,37.75,11.25,0,0,0,0,271.930543464521,58.9231542859252
32281,37.75,11.75,0,0,0,0,323.47169991603,35.6760390122971
32282,37.75,12.25,0,0,0,0,314.742906526495,40.0271761960193
32283,37.75,12.75,0,0,0,0,274.669928129073,67.8811529651124
32284,37.75,13.25,0,0,0,0,237.85058149211,101.876460878743
32285,37.75,13.75,0,0,0,0,191.669343748491,113.954305398161
32286,37.75,14.25,0,0,0,0,139.724498756528,113.817952986402
32287,37.75,14.75,0,0,0,0,84.1970304777688,116.424618294015
32288,37.75,15.25,0,0,0,0,28.9399047716548,118.942175789663
32289,37.75,15.75,15.226982726224,0,15.226982726224,0,25.0240035794806,127.979184065592
32290,37.75,16.25,0,0,0,0,74.9428335595018,156.750283968659
32291,37.75,16.75,0,0,0,0,126.260739870891,186.819797039509
32292,37.75,17.25,0,0,0,0,173.770804097291,131.227295237535
32293,37.75,17.75,0,0,0,0,137.002920062341,75.6422137548465
32294,37.75,18.25,0,3.30745916085129,0,0,109.322785376178,20.1261279195323
32372,38.25,-17.25,0,0,0,0,127.188902549955,158.213263506774
32373,38.25,-16.75,0,0,0,0,132.432461755533,188.580349587855
32374,38.25,-16.25,0,0,0,0,126.950103897288,228.636811002028
32375,38.25,-15.75,0,0,0,0,71.3537662327782,274.168134291798
32376,38.25,-15.25,61.9913238902323,0,0,0,15.7659847311201,242.173784334511
32377,38.25,-14.75,0,0,0,0,33.9242780654386,186.874131508226
32378,38.25,-14.25,0,0,0,0,85.1857100383013,131.82522879573
32379,38.25,-13.75,0,0,0,0,137.815383160801,77.5502632465919
32380,38.25,-13.25,0,11.2458756935276,0,0,190.800580153313,23.9550271077445
32381,38.25,-12.75,0,5.74117666941972,0,0,244.736993232595,29.6484807551043
32382,38.25,-12.25,0,0,0,0,299.281750440494,83.2600460665656
32383,38.25,-11.75,0,0,0,0,354.15388211431,137.491454938313
32384,38.25,-11.25,0,0,0,0,409.221717430732,165.020305491265
32385,38.25,-10.75,0,0,0,0,434.899316538784,111.63525635177
32386,38.25,-10.25,0,0,0,0,379.888284735997,61.7207327313267
32387,38.25,-9.75,0,8.09682476879926,0,0,325.076608605909,16.7364499961697
32388,38.25,-9.25,0,11.5881264378678,0,0,270.341668956563,28.9352323803702
32389,38.25,-8.75,0,0,0,0,214.793623042469,81.4872913639985
32390,38.25,-8.25,0,0,0,0,159.25330376585,134.155524756324
32391,38.25,-7.75,0,0,0,0,103.689864033967,181.443817404214
32392,38.25,-7.25,0,0,0,0,48.2051374964038,223.156808066449
32393,38.25,-6.75,61.535281018352,0,61.535281018352,0,6.30610457309797,269.921001718519
32394,38.25,-6.25,0,0,0,0,57.2929673172687,319.526238701337
32395,38.25,-5.75,0,0,0,0,67.737926778372,314.8543437915
32396,38.25,-5.25,31.7969601392747,0,0,0,19.8467142342909,270.07378497078
32397,38.25,-4.75,14.7303581224481,0,0,0,6.96571026697301,230.058915182592
32398,38.25,-4.25,0,0,0,0,46.8527154994837,197.724615266177
32399,38.25,-3.75,8.17518967356786,0,0,0,27.1629418113493,177.323451962692
32400,38.25,-3.25,13.1215728624549,0,0,8.2296595692729,21.268106702776,173.126699184045
32401,38.25,-2.75,76.958255054416,0,0,76.958255054416,1.28284786034469,186.233094715341
32402,38.25,-2.25,13.1285958534559,0,0,13.1285958534559,31.4563292694649,213.479135599936
32403,38.25,-1.75,0,0,0,0,73.3393306470409,250.288995195338
32404,38.25,-1.25,0,0,0,0,117.768885508174,293.081020625953
32405,38.25,-0.75,0,0,0,0,115.859314940615,339.359971815858
32406,38.25,-0.25,0,0,0,0,123.968857814792,356.990146380934
32407,38.25,0.25,0,0,0,0,134.892971145896,358.192557972534
32408,38.25,0.75,0,0,0,0,156.132649723812,367.882558153149
32409,38.25,1.25,0,0,0,0,191.676773622446,385.420508256695
32410,38.25,1.75,0,0,0,0,235.125194877898,409.800051880522
32411,38.25,2.25,0,0,0,0,282.858656060296,439.885119513394
32412,38.25,2.75,0,0,0,0,333.039744559461,474.591902693654
32413,38.25,3.25,0,0,0,0,384.711857681388,512.983184617467
32414,38.25,3.75,0,0,0,0,437.346824542927,479.454365888741
32415,38.25,4.25,0,0,0,0,488.325812443734,425.184849040007
32416,38.25,4.75,0,0,0,0,434.278906694845,371.307836570544
32417,38.25,5.25,0,0,0,0,380.678107603492,318.02287671322
32418,38.25,5.75,0,0,0,0,327.715575662412,265.686427716387
32419,38.25,6.25,0,0,0,0,275.522533412138,214.992308990065
32420,38.25,6.75,0,0,0,0,224.965477093127,167.43893031994
32421,38.25,7.25,0,0,0,0,177.216395308765,126.216264126855
32422,38.25,7.75,0,0,0,0,134.379642228024,87.9628100833965
32423,38.25,8.25,0,0,0,0,88.83851843028,67.4398977067859
32424,38.25,8.75,0,11.0226303241129,0,0,57.6489452386174,20.1864398569957
32425,38.25,9.25,0,0,0,0,61.8898240297616,34.1115168163004
32426,38.25,9.75,0,0,0,0,99.0204492842376,47.1542228718408
32427,38.25,10.25,0,0,0,0,148.195018020562,40.0689335986162
32428,38.25,10.75,0,0,0,0,200.749825076418,46.9267122574956
32429,38.25,11.25,0,7.31385616111273,0,0,254.600149359268,15.0169753642601
32430,38.25,11.75,0,6.12799225653834,0,0,309.069562856,15.8725905614397
32431,38.25,12.25,0,7.00530602676231,0,0,348.476837786295,7.3355864992494
32432,38.25,12.75,0,13.1989522150429,0,0,294.233541664016,25.1123741478979
32433,38.25,13.25,0,0,0,0,240.431707221536,49.2834628499166
32434,38.25,13.75,0,0,0,0,187.293794120543,59.9501229097251
32435,38.25,14.25,0,0,0,0,136.089100053237,59.9311559967895
32436,38.25,14.75,0,0,0,0,89.966115233615,62.7523765494111
32437,38.25,15.25,0,0,0,0,46.4285614827556,65.3551100615492
32438,38.25,15.75,58.815266492863,0,58.815266492863,0,4.9503088133673,80.3844055122753
32439,38.25,16.25,0,0,0,0,54.3559255180517,121.153143245698
32440,38.25,16.75,0,0,0,0,109.435578586703,170.518241377383
32441,38.25,17.25,0,0,0,0,164.863260789509,142.286709440507
32442,38.25,17.75,0,0,0,0,180.666039663141,93.4783132113475
32443,38.25,18.25,0,0,0,0,159.990892950829,58.4200725575448
32522,38.75,-16.75,0,0,0,0,185.270682654715,231.616152971637
32523,38.75,-16.25,0,0,0,0,137.414626731832,265.341925120401
32524,38.75,-15.75,0,0,0,0,85.0130364277962,298.498773841841
32525,38.75,-15.25,1.23643970873488,0,0,0,31.6796777992567,243.261827170463
32526,38.75,-14.75,59.678779918989,0,0,0,16.6719409440332,188.030582654507
32527,38.75,-14.25,0,0,0,0,72.2282647570274,132.798476606553
32528,38.75,-13.75,0,0,0,0,127.820444441275,77.564179921479
32529,38.75,-13.25,0,10.9153301376713,0,0,183.415879838395,22.328622452137
32530,38.75,-12.75,0,0,0,0,239.01229907471,32.908366199324
32531,38.75,-12.25,0,0,0,0,294.609145162539,88.1471186817733
32532,38.75,-11.75,0,0,0,0,350.206214807985,143.386442791721
32533,38.75,-11.25,0,0,0,0,405.80341612553,185.011217283696
32534,38.75,-10.75,0,0,0,0,430.954325138948,138.843184101529
32535,38.75,-10.25,0,0,0,0,375.359060605587,93.8982279494255
32536,38.75,-9.75,0,0,0,0,319.764589954837,41.4373845068654
32537,38.75,-9.25,0,13.222589949827,0,0,264.171414401811,11.2141287364568
32538,38.75,-8.75,0,0,0,0,208.580569500441,59.7923888239302
32539,38.75,-8.25,0,0,0,0,152.994595811048,103.301150101603
32540,38.75,-7.75,0,0,0,0,97.4218317932842,146.124116486887
32541,38.75,-7.25,0,0,0,0,41.9148525100641,195.487230374225
32542,38.75,-6.75,26.8313683909177,0,26.8313683909177,0,5.21103159418882,247.507832244792
32543,38.75,-6.25,0,0,0,0,60.1234822832599,300.81035005318
32544,38.75,-5.75,0,0,0,0,58.532992866907,348.275475654118
32545,38.75,-5.25,63.9093554577904,0,0,0,5.49260996238018,308.41310606864
32546,38.75,-4.75,0,0,0,0,45.6427530984103,274.082132637267
32547,38.75,-4.25,0,0,0,0,67.0845249067808,247.594268453128
32548,38.75,-3.75,39.5582207662471,0,0,39.5582207662471,19.5242049168216,231.655700068055
32549,38.75,-3.25,8.19569490340741,0,0,58.6949074189156,22.6567056222065,228.484880110871
32550,38.75,-2.75,0,0,0,0,40.419924363617,238.591393400044
32551,38.75,-2.25,0,0,0,0,76.7093168166204,260.434062570722
32552,38.75,-1.75,0,0,0,0,110.051134169683,291.385456025532
32553,38.75,-1.25,0,0,0,0,151.938357139365,328.883872618345
32554,38.75,-0.75,0,0,0,0,171.386949447036,370.949125079627
32555,38.75,-0.25,0,0,0,0,177.483741659378,412.511373632662
32556,38.75,0.25,0,0,0,0,189.643379011004,413.552570128038
32557,38.75,0.75,0,0,0,0,205.292473446556,421.97082482274
32558,38.75,1.25,0,0,0,0,233.464722061284,437.340346874978
32559,38.75,1.75,0,0,0,0,270.271976655091,458.963324402153
32560,38.75,2.25,0,0,0,0,312.679538954634,486.005800149021
32561,38.75,2.75,0,0,0,0,358.70661292908,517.619059471518
32562,38.75,3.25,0,0,0,0,407.127450628041,519.665037649395
32563,38.75,3.75,0,0,0,0,457.182101699658,466.502717145425
32564,38.75,4.25,0,0,0,0,479.1001991957,413.34319226564
32565,38.75,4.75,0,0,0,0,423.887986043503,359.398244135319
32566,38.75,5.25,0,0,0,0,368.791379215706,304.931355984804
32567,38.75,5.75,0,0,0,0,313.87126492574,250.466283391241
32568,38.75,6.25,0,0,0,0,259.23983770132,196.036617138201
32569,38.75,6.75,0,0,0,0,205.127884364129,142.312268496236
32570,38.75,7.25,0,0,0,0,152.014611977729,90.8696311907223
32571,38.75,7.75,0,0,0,0,100.888906033655,47.9503999774778
32572,38.75,8.25,0,11.1185600050668,0,0,56.2259068746076,12.7105130098022
32573,38.75,8.75,48.2338310365916,11.6470818667811,48.2338310365916,0,10.6884556060914,17.4208513751025
32574,38.75,9.25,1.86463002102787,4.19029476641818,1.86463002102787,0,26.0052957157109,9.61317544874044
32575,38.75,9.75,0,7.96917214463439,0,0,81.581246964502,4.50777282997981
32576,38.75,10.25,0,11.277171678691,0,0,137.174704251863,13.608185688846
32577,38.75,10.75,0,7.61323439106453,0,0,192.770522373522,2.83112183549515
32578,38.75,11.25,0,13.2044748156259,0,0,248.367115949337,29.1092368088088
32579,38.75,11.75,0,0,0,0,303.964059475884,61.8849452824366
32580,38.75,12.25,0,0,0,0,341.641211366696,52.0502906841245
32581,38.75,12.75,0,11.3955624961863,0,0,286.121966252301,17.2788187557151
32582,38.75,13.25,0,8.61924811024145,0,0,230.640419557228,3.28715860096633
32583,38.75,13.75,0,8.27390403870242,0,0,175.232382830354,5.94590772060653
32584,38.75,14.25,0,11.0639239661682,0,0,119.999725632127,6.04431469954275
32585,38.75,14.75,0,11.0863523539618,0,0,65.3883905133378,9.08722091249456
32586,38.75,15.25,11.274715876414,11.0779520819443,11.274715876414,0,12.8439987950955,11.7736340339608
32587,38.75,15.75,41.1344995614408,0,41.1344995614408,0,16.0250195787179,47.7795926023067
32588,38.75,16.25,0,0,0,0,60.1196888084953,102.516456442168
32589,38.75,16.75,0,0,0,0,112.978686954202,157.856028941806
32590,38.75,17.25,0,0,0,0,166.971778790221,169.917822146489
32673,39.25,-16.75,0,0,0,0,180.185577692342,278.144943716215
32674,39.25,-16.25,0,0,0,0,124.83646996373,306.900530378424
32675,39.25,-15.75,0,0,0,0,69.8828386699398,303.013116421844
32676,39.25,-15.25,51.8411653484276,0,0,0,15.4021463906054,247.415628376816
32677,39.25,-14.75,0,0,0,0,32.710869708124,191.818140289389
32678,39.25,-14.25,0,0,0,0,86.2603276433093,136.220652169115
32679,39.25,-13.75,0,0,0,0,138.373508334893,80.6231640255309
32680,39.25,-13.25,0,10.8474188484799,0,0,191.150336634125,25.0256758681549
32681,39.25,-12.75,0,0,0,0,245.176910425695,30.571812293501
32682,39.25,-12.25,0,0,0,0,297.978169496301,86.1693004499286
32683,39.25,-11.75,0,0,0,0,346.869117994329,141.766788591615
32684,39.25,-11.25,0,0,0,0,397.525304572965,197.36427670904
32685,39.25,-10.75,0,0,0,0,430.144317062745,164.325402508932
32686,39.25,-10.25,0,0,0,0,374.567555442452,111.819651730078
32687,39.25,-9.75,0,0,0,0,318.998029500758,63.0845316313673
32688,39.25,-9.25,0,6.35985528394079,0,0,263.440318116634,16.9938810122379
32689,39.25,-8.75,0,9.81137335932286,0,0,207.90389304716,25.4903221810524
32690,39.25,-8.25,0,0,0,0,152.412025218675,71.8432947707537
32691,39.25,-7.75,0,0,0,0,97.0411833804431,125.839522472055
32692,39.25,-7.25,0,0,0,0,42.2696849627785,180.808907845952
32693,39.25,-6.75,22.0999944873864,0,22.0999944873864,0,8.77328076238494,236.072629121976
32694,39.25,-6.25,0,0,0,0,63.7684418008529,291.463309187371
32695,39.25,-4.25,0,0,0,0,44.2379482370662,299.441966489003
32696,39.25,-3.75,66.2747778594413,0,0,66.2747778594413,1.49053503716078,286.432115200008
32697,39.25,-3.25,0,0,0,0,54.7038554924777,283.900186163488
32698,39.25,-2.75,0,0,0,0,89.5633581329867,292.11875771684
32699,39.25,-2.25,0,0,0,0,118.592643104832,310.234613069858
32700,39.25,-1.75,0,0,0,0,154.517892457598,336.653761117205
32701,39.25,-1.25,0,0,0,0,188.637871775193,369.599901387428
32702,39.25,-0.75,0,0,0,0,226.946672552503,407.49295810331
32703,39.25,-0.25,0,0,0,0,231.97949259453,449.082425712002
32704,39.25,0.25,0,0,0,0,244.775907222576,468.968753541713
32705,39.25,0.75,0,0,0,0,257.088344801515,476.406369352607
32706,39.25,1.25,0,0,0,0,280.094200943513,490.066765081705
32707,39.25,1.75,0,0,0,0,311.432621122156,509.44961162652
32708,39.25,2.25,0,0,0,0,348.865253033945,533.932059614358
32709,39.25,2.75,0,0,0,0,390.644112327934,545.991413971992
32710,39.25,3.25,0,0,0,0,435.520205903101,503.538877793608
32711,39.25,3.75,0,0,0,0,482.630340359871,450.984866588032
32712,39.25,4.25,0,0,0,0,476.145486905416,397.208952365216
32713,39.25,4.75,0,0,0,0,420.548527398798,343.942963172901
32714,39.25,5.25,0,0,0,0,364.951747688582,290.790546420687
32715,39.25,5.75,0,0,0,0,309.355244713013,237.641783946391
32716,39.25,6.25,0,0,0,0,253.759200363,184.497920010271
32717,39.25,6.75,0,0,0,0,198.164000649163,130.429333594921
32718,39.25,7.25,0,0,0,0,142.57063366885,75.9709907188697
32719,39.25,7.75,0,11.3577985166154,0,0,86.9826135689089,21.5150417921986
32720,39.25,8.25,0,2.29762783954741,0,0,31.4283246281186,30.2657945791407
32721,39.25,8.75,77.3377821832656,0,77.3377821832656,0,20.534494170381,29.673258066853
32722,39.25,9.25,0,0,0,0,56.9664463632844,45.0851692534236
32723,39.25,9.75,0,0,0,0,97.5894833087147,56.2100370050446
32724,39.25,10.25,0,0,0,0,147.244150315782,67.2700031168501
32725,39.25,10.75,0,0,0,0,200.049997702424,56.740740605694
32726,39.25,11.25,0,0,0,0,254.049586816502,74.9136932599013
32727,39.25,11.75,0,0,0,0,308.616935228122,105.592129133714
32728,39.25,12.25,0,0,0,0,343.265028103433,94.2594631865433
32729,39.25,12.75,0,0,0,0,287.966429054755,69.1998797669196
32730,39.25,13.25,0,0,0,0,232.569531156172,55.8346615927583
32731,39.25,13.75,0,0,0,0,177.298223761487,48.0581078186069
32732,39.25,14.25,0,0,0,0,122.322868869014,47.8423222461366
32733,39.25,14.75,0,0,0,0,68.1300284384037,44.5892454994033
32734,39.25,15.25,45.0982817422667,0,45.0982817422667,0,18.0302827718007,41.8019625849114
32735,39.25,15.75,38.7903298824032,0,38.7903298824032,0,18.2550975297833,61.9871346553824
32821,39.75,-16.25,0,0,0,0,129.835183027175,351.595549574415
32822,39.75,-15.75,0,0,0,0,77.0311445924382,303.118299958501
32823,39.75,-15.25,27.0014395356484,0,0,0,25.8564572315124,247.520935696365
32824,39.75,-14.75,27.7806556419838,0,0,0,23.6724070053096,191.923571307861
32825,39.75,-14.25,0,0,0,0,77.9342031175509,136.326206821452
32826,39.75,-13.75,0,0,0,0,131.993459434673,80.7288422655402
32827,39.75,-13.25,0,10.8487406920794,0,0,175.048758281882,25.1314776684885
32828,39.75,-12.75,0,0,0,0,223.111428877968,30.465886941368
32829,39.75,-12.25,0,0,0,0,274.038370064541,86.0632515357016
32830,39.75,-11.75,0,0,0,0,326.491995869083,141.660616086175
32831,39.75,-11.25,0,0,0,0,379.840354409505,197.257980564423
32832,39.75,-10.75,0,0,0,0,433.753435140718,186.115366651156
32833,39.75,-10.25,0,0,0,0,380.162197548315,139.809604240253
32834,39.75,-9.75,0,0,0,0,325.558011262545,93.7514722574232
32835,39.75,-5.25,0,0,0,0,76.4767222511352,397.386495070521
32836,39.75,-3.75,17.4161963281736,0,0,17.4161963281736,31.004096162619,341.438981347456
32837,39.75,-3.25,0,0,0,0,72.3818648797801,339.344622069421
32838,39.75,-2.75,0,0,0,0,122.088885697797,346.273455796882
32839,39.75,-2.25,0,0,0,0,163.70998061608,361.707310814324
32840,39.75,-1.75,0,0,0,0,197.11172254394,384.623698463603
32841,39.75,-1.25,0,0,0,0,231.383705042999,413.781267549918
32842,39.75,-0.75,0,0,0,0,267.247976323959,447.962968584263
32843,39.75,-0.25,0,0,0,0,286.626380117141,486.110110228889
32844,39.75,0.25,0,0,0,0,299.780827470729,524.423301534741
32845,39.75,0.75,0,0,0,0,310.202605345805,531.082415189387
32846,39.75,1.25,0,0,0,0,329.516221421334,543.365009413096
32847,39.75,1.75,0,0,0,0,356.530314579761,560.901776228478
32848,39.75,2.25,0,0,0,0,389.646545780433,553.3476012481
32849,39.75,2.75,0,0,0,0,427.448985667161,510.546580570074
32850,39.75,3.25,0,0,0,0,468.80537322085,467.753647847991
32851,39.75,3.75,0,0,0,0,512.856663034484,425.125235712852
32852,39.75,4.25,0,0,0,0,479.172558772685,385.065480949256
32853,39.75,4.75,0,0,0,0,423.9099288416,330.901169244804
32854,39.75,5.25,0,0,0,0,368.747835034791,276.141855955689
32855,39.75,5.75,0,0,0,0,313.739311134594,221.799688636089
32856,39.75,6.25,0,0,0,0,258.98223170982,168.253404121001
32857,39.75,6.75,0,0,0,0,204.678501195578,115.114489125054
32858,39.75,7.25,0,0,0,0,151.316994791467,61.9802045682602
32859,39.75,7.75,0,11.2559788126174,0,0,100.411296912826,8.85173572645598
32860,39.75,8.25,0,0,0,0,53.6770693015366,44.2711283695768
32861,39.75,8.75,74.3582765949275,0,74.3582765949275,0,18.9095719981292,84.6237230431633
32862,39.75,9.25,0,0,0,0,32.8040061392734,99.8747463946723
32863,39.75,9.75,0,0,0,0,88.2559904060336,107.933267260581
32864,39.75,10.25,0,0,0,0,143.820413577511,120.916221808932
32865,39.75,10.75,0,0,0,0,197.254857471137,111.251286974626
32866,39.75,11.25,0,0,0,0,240.956276734175,122.041119565379
32867,39.75,11.75,0,0,0,0,288.038128275861,150.81772654137
32868,39.75,12.25,0,0,0,0,336.218404031133,139.219305194005
32869,39.75,12.75,0,0,0,0,296.913872170252,121.819768366705
32870,39.75,13.25,0,0,0,0,243.415645171526,108.358861127453
32871,39.75,13.75,0,0,0,0,191.118834112353,102.061691291972
32872,39.75,14.25,0,0,0,0,141.363166569487,101.728506114879
32873,39.75,14.75,0,0,0,0,93.9425938262346,98.2837305251227
32961,40.25,-15.75,0,0,0,0,87.8431462048417,297.900663774876
32962,40.25,-15.25,0,0,0,0,35.5598675129923,242.586044369445
32963,40.25,-14.75,21.2665453226826,0,0,0,17.2432916724474,187.43881772078
32964,40.25,-14.25,0,0,0,0,55.994725747149,132.667893189961
32965,40.25,-13.75,0,0,0,0,99.4562133221692,78.5022711097784
32966,40.25,-13.25,0,11.135973456468,0,0,151.095131139433,24.3523660800961
32967,40.25,-12.75,0,0,0,0,204.817016273563,31.2246435931052
32968,40.25,-12.25,0,0,0,0,259.330586033088,85.5060644103853
32969,40.25,-11.75,0,0,0,0,314.224070878197,139.089610416047
32970,40.25,-11.25,0,0,0,0,369.328108494198,193.810951457462
32971,40.25,-10.75,0,0,0,0,424.560723368878,216.501193553021
32972,40.25,-10.25,0,0,0,0,393.432177664724,167.180811499407
32973,40.25,-2.25,0,0,0,0,196.150024070293,414.229266492766
32974,40.25,-1.75,0,0,0,0,240.513793060417,434.40117667867
32975,40.25,-1.25,0,0,0,0,275.378937430419,460.431480363529
32976,40.25,-0.75,0,0,0,0,309.139678127271,491.390049587028
32977,40.25,-0.25,0,0,0,0,341.542596675995,526.408090906805
32978,40.25,0.25,0,0,0,0,352.912507999642,564.730942437547
32979,40.25,0.75,0,0,0,0,364.058673211461,585.931639126835
32980,40.25,1.25,0,0,0,0,380.644601286404,597.081967716
32981,40.25,1.75,0,0,0,0,404.249556511514,561.13593463525
32982,40.25,2.25,0,0,0,0,433.729052207938,518.071970941519
32983,40.25,2.75,0,0,0,0,467.97422076749,475.094987174081
32984,40.25,3.25,0,0,0,0,506.018422310905,432.307844064177
32985,40.25,3.75,0,0,0,0,542.431053315017,389.529947622379
32986,40.25,4.25,0,0,0,0,487.991301042154,346.791774133102
32987,40.25,4.75,0,0,0,0,433.844665206608,306.608759964881
32988,40.25,5.25,0,0,0,0,380.11642792599,271.139196897007
32989,40.25,5.75,0,0,0,0,327.012883361475,215.545459068007
32990,40.25,6.25,0,0,0,0,274.896298717452,159.954370405195
32991,40.25,6.75,0,0,0,0,224.455221464641,104.370164102057
32992,40.25,7.25,0,0,0,0,177.126904235971,48.8163553924423
32993,40.25,7.75,0,11.5378221874045,0,0,129.206520937589,5.92733881275061
32994,40.25,8.25,0,0,0,0,75.4369767209803,59.7238848276692
32995,40.25,8.75,24.6721958297521,0,24.6721958297521,0,26.1140512520896,113.516091196208
32996,40.25,9.25,42.4069009806605,0,42.4069009806605,0,25.2267999525714,150.151155807499
32997,40.25,9.75,0,0,0,0,74.5482453857082,160.589488899366
32998,40.25,10.25,0,0,0,0,120.361219436237,174.546597961954
32999,40.25,10.75,0,0,0,0,164.468075233196,165.832313021883
33000,40.25,11.25,0,0,0,0,213.99644976704,173.182173072759
33001,40.25,11.75,0,0,0,0,260.075519581938,196.63304541019
33002,40.25,12.25,0,0,0,0,291.974183407826,189.016982986857
33003,40.25,12.75,0,0,0,0,314.642705926582,174.416516354849
33004,40.25,13.25,0,0,0,0,264.707866031097,160.861160756051
33005,40.25,13.75,0,0,0,0,216.253313706797,156.064610085553
33006,40.25,14.25,0,0,0,0,171.060084848247,155.613987973899
33007,40.25,14.75,0,0,0,0,128.996080864546,151.972024777261
33099,40.75,-14.75,2.60826699584688,0,0,0,5.98949556280239,187.439066297262
33100,40.75,-2.25,0,0,0,0,227.981467401636,467.446924469516
33101,40.75,-1.75,0,0,0,0,272.762324551576,485.430455619665
33102,40.75,-1.25,0,0,0,0,318.211672249267,508.872001745547
33103,40.75,-0.75,0,0,0,0,353.512721783385,537.057339195405
33104,40.75,-0.25,0,0,0,0,387.250637924239,569.282301253841
33105,40.75,0.25,0,0,0,0,406.703736738606,604.901619565395
33106,40.75,0.75,0,0,0,0,418.370171543996,589.751345044223
33107,40.75,1.25,0,0,0,0,432.875129773967,554.239358242288
33108,40.75,1.75,0,0,0,0,453.764027867467,521.074624216118
33109,40.75,2.25,0,0,0,0,480.204481349089,482.927388448757
33110,40.75,2.75,0,0,0,0,511.336023238442,439.874569683598
33111,40.75,3.25,0,0,0,0,546.357341533243,396.854645943527
33112,40.75,3.75,0,0,0,0,555.765671542462,354.082736197295
33113,40.75,4.25,0,0,0,0,502.759622431279,311.323014111433
33114,40.75,4.75,0,0,0,0,450.377483807197,268.577647296021
33115,40.75,5.25,0,0,0,0,398.865142899735,228.218526732713
33116,40.75,5.75,0,0,0,0,348.608392617883,195.465857799369
33117,40.75,6.25,0,0,0,0,300.23841517673,169.387105635396
33118,40.75,6.75,0,0,0,0,251.092353679833,115.578056108843
33119,40.75,7.25,0,0,0,0,199.180141794969,61.7017013527936
33120,40.75,7.75,0,11.3789357065906,0,0,145.712597806132,7.78862465312122
33121,40.75,8.25,0,0,0,0,93.3467667885835,46.1205203852563
33122,40.75,8.75,0,0,0,0,45.5014118569912,100.025454138353
33123,40.75,9.25,74.9819928651877,0,74.9819928651877,0,2.0069178439118,127.219185633183
33124,40.75,9.75,0,0,0,0,42.331050701089,123.311314869598
33125,40.75,10.25,0,0,0,0,90.3549777402945,142.424432506251
33126,40.75,10.75,0,0,0,0,142.050118178637,177.609619740857
33127,40.75,11.25,0,0,0,0,185.157270141873,221.330193241411
33128,40.75,11.75,0,0,0,0,216.065165246064,244.299120995747
33129,40.75,12.25,0,0,0,0,244.412068061245,240.755933272401
33130,40.75,12.75,0,0,0,0,277.410242378583,226.990108252642
33131,40.75,13.25,0,0,0,0,292.373867303904,213.794097474115
33132,40.75,13.75,0,0,0,0,248.415847397101,210.066631254584
33133,40.75,14.25,0,0,0,0,206.341426397069,209.441940906198
33134,40.75,14.75,0,0,0,0,169.263527130649,205.653785269094
33225,41.25,-1.75,0,0,0,0,306.245798874292,537.355019540741
33226,41.25,-1.25,0,0,0,0,350.073643278364,558.63729699739
33227,41.25,-0.75,0,0,0,0,396.228659315212,584.439929071043
33228,41.25,-0.25,0,0,0,0,431.794105053763,614.193468327415
33229,41.25,0.25,0,0,0,0,460.92365745317,585.196000157349
33230,41.25,0.75,0,0,0,0,472.980237332368,548.197695305641
33231,41.25,1.25,0,0,0,0,485.852484025114,511.274790848055
33232,41.25,1.75,0,0,0,0,504.545470248446,476.403113412793
33233,41.25,2.25,0,0,0,0,528.441850009491,443.338860255121
33234,41.25,2.75,0,0,0,0,556.872162558214,404.729159443344
33235,41.25,3.25,0,0,0,0,589.18042904408,361.689227006532
33236,41.25,3.75,0,0,0,0,574.131687840023,318.659258552351
33237,41.25,4.25,0,0,0,0,522.97371951494,275.875206383021
33238,41.25,4.75,0,0,0,0,472.816736113127,233.135097781281
33239,41.25,5.25,0,0,0,0,424.016108265577,190.412593376055
33240,41.25,5.75,0,0,0,0,374.478984356264,149.958407678623
33241,41.25,6.25,0,0,0,0,321.315695236218,121.681346338276
33242,41.25,6.75,0,0,0,0,268.637114388941,109.864991252803
33243,41.25,7.25,0,0,0,0,217.416075858529,61.0482108552302
33244,41.25,7.75,0,6.9755626683892,0,0,168.983219754157,8.98465279507761
33245,41.25,8.25,0,0,0,0,119.951834689505,43.0703775203202
33246,41.25,8.75,0,0,0,0,74.5806538843159,96.2534055684763
33247,41.25,9.25,5.03273612971874,0,5.03273612971874,0,27.0449720804219,75.6295297273959
33248,41.25,9.75,24.8484506686263,0,24.8484506686263,0,25.1805740655361,69.5617339383296
33249,41.25,10.25,0,0,0,0,77.3827743266779,99.6674318327808
