"ID","wb_disbursements","wb_commitments","wb_transport_disbursements","wb_transport_disbursements_completed","number_wb_projects","number_wb_projects_transport","number_wb_incomplete_projects","wb_transport_disbursements_incompleted","number_wb_transport_projects_incompleted","china_aid","china_transport_aid","china_transport_aid_completed","number_china_projects","number_china_projects_transport"
22670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22671,0.574874156696875,0.989685024009375,0,0,1,0,0,0,0,0,0,0,0,0
22672,3.25083855549271,6.05636916511771,2.67596439879583,2.67596439879583,3,2,1,0,1,0,0,0,0,0
22673,24.4930232266969,24.4792403932094,23.91814907,23.91814907,5,4,0,0,0,0,0,0,0,0
22674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22675,17.1784625050785,28.1613232129493,2.67596439879583,2.67596439879583,6,2,1,0,1,0,0,0,0,0
22676,0.474402017788889,8.19323661866667,0,0,2,0,2,0,0,0,0,0,0,0
22677,20.2922956059473,50.3099035355809,11.3498214589158,11.0658594002958,8,5,5,0.28396205862,3,0,0,0,0,0
22678,35.9750410297801,60.1444773592394,14.1074847936158,13.8235227349958,12,6,6,0.28396205862,3,0,0,0,0,0
22777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22782,0,2.08333333333333,0,0,1,1,1,0,1,0,0,0,0,0
22783,3.25083855549271,6.05636916511771,2.67596439879583,2.67596439879583,3,2,1,0,1,0,0,0,0,0
22784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22785,7.15475780236563,11.1561957819677,0,0,5,1,4,0,1,0,0,0,0,0
22786,12.0666766449227,23.9211971917607,11.4918024882258,11.0658594002958,6,5,3,0.42594308793,3,0,0,0,0,0
22787,14.3983968916927,17.9058280643735,13.8235227349958,13.8235227349958,5,4,1,0,1,0.65,0,0,1,0
22892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22898,4.21868378228319,7.1743255809558,2.67596439879583,2.67596439879583,4,2,1,0,1,0,0,0,0,0
22899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22900,12.3336900708358,14.118993179295,2.67596439879583,2.67596439879583,2,1,0,0,0,0,0,0,0,0
22901,2.19329454855625,2.694392474875,0,0,1,0,1,0,0,0,0,0,0,0
22902,4.21868378228319,7.1743255809558,2.67596439879583,2.67596439879583,4,2,1,0,1,0,0,0,0,0
22903,3.33253749139688,6.5616281228585,2.7576633347,2.7576633347,3,2,1,0,1,0,0,0,0,0
22904,3.61649955001687,14.2865029403494,3.04162539332,2.7576633347,5,4,3,0.28396205862,3,0,0,0,0,0
22905,24.5732745345423,34.7982418221191,13.9655037643058,13.8235227349958,8,5,2,0.14198102931,2,0,0,0,0,0
23011,0.574874156696875,0.989685024009375,0,0,1,0,0,0,0,2.1586911425,0,0,1,0
23012,2.67596439879583,5.06668414110833,2.67596439879583,2.67596439879583,2,2,1,0,1,0,0,0,0,0
23013,3.39984459642222,9.27287218132222,0,0,1,0,0,0,0,0,0,0,0,0
23014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23015,15.7974334745683,25.6631869040094,2.7576633347,2.7576633347,4,1,0,0,0,0,0,0,0,0
23016,4.21868378228319,7.1743255809558,2.67596439879583,2.67596439879583,4,2,1,0,1,0,0,0,0,0
23017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23018,24.1641575000677,30.321027821005,8.19129106819583,8.19129106819583,10,4,1,0,1,0,0,0,0,0
23019,6.65068315191493,13.2459080131066,2.67596439879583,2.67596439879583,3,1,0,0,0,0,0,0,0,0
23020,206.015892468269,321.252087141902,30.5534104720875,30.5534104720875,45,13,13,0,3,2.1586911425,0,0,1,0
23129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23131,11.8885956500476,16.1616430075095,0,0,4,1,1,0,1,0,0,0,0,0
23132,13.1048904254127,19.7518272049761,8.7372006022,8.7372006022,4,2,0,0,0,28.73700848,0,0,1,0
23133,3.25083855549271,6.05636916511771,2.67596439879583,2.67596439879583,3,2,1,0,1,0,0,0,0,0
23134,37.8919847314548,50.0147742896762,11.4131650009958,11.4131650009958,15,4,4,0,1,0,0,0,0,0
23135,5.36843209567693,9.15369562897455,2.67596439879583,2.67596439879583,6,2,1,0,1,0,0,0,0,0
23245,0.237201008894444,4.09661830933333,0,0,1,0,1,0,0,0,0,0,0,0
23246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29590,21.5453219993307,57.5310144057974,1.79292951274196,1.79292951274196,25,5,5,0,1,0,0,0,0,0
29591,10.9382165303271,37.3806979454479,0,0,15,1,4,0,1,0.7,0,0,1,0
29592,11.1165399621826,17.8307661649526,11.1165399621826,11.1165399621826,4,2,1,0,0,0,0,0,0,0
29773,3.64029345921392,19.30379308001,0.421707134541429,0.421707134541429,11,1,3,0,0,0,0,0,0,0
29774,23.8023201962146,33.3029884606059,13.2774149602799,13.2774149602799,12,4,3,0,0,0,0,0,0,0
29775,36.4422756669943,54.5587775448394,28.3415514251865,28.3415514251865,19,9,1,0,1,0,0,0,0,0
29776,40.9427680080894,92.953296892187,24.3939549224625,24.3939549224625,23,10,4,0,4,0,0,0,0,0
29954,14.3148760106664,53.7218250647291,0,0,17,2,7,0,2,0.241634682833333,0,0,3,0
29955,9.22590745202613,13.1193688402029,0.421707134541429,0.421707134541429,9,1,1,0,0,0,0,0,0,0
29956,1.63289990140952,14.0808328194048,0,0,2,1,1,0,1,0,0,0,0,0
29957,1.39392953393235,18.4608831985346,0,0,6,2,2,0,2,0,0,0,0,0
29958,1.63289990140952,8.83083281940476,0,0,2,1,1,0,1,0,0,0,0,0
30131,0.730811269007317,0.748904804357317,0,0,1,0,0,0,0,0,0,0,0,0
30132,68.6341611117677,39.462328927738,0,0,3,0,1,0,0,0.75,0,0,2,0
30133,4.01591961956508,9.13424462979644,0.421707134541429,0.421707134541429,5,1,1,0,0,1.449187098,0,0,1,0
30134,1.09384552173282,14.955147436096,0,0,6,1,3,0,1,0,0,0,0,0
30135,12.7966841426157,69.1426414166832,9.7515255920973,9.7515255920973,16,9,8,0,6,0,0,0,0,0
30136,2.77187899632463,25.8352214361896,0,0,6,3,4,0,3,0,0,0,0,0
30137,24.4079155499759,49.2078197564017,17.8837418275112,17.8837418275112,15,8,7,0,2,0,0,0,1,1
30138,14.101334907884,19.9288631794021,1.08043749904865,1.08043749904865,9,1,2,0,0,0,0,0,0,0
30139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30140,5.9803429677944,9.77233672448797,0,0,4,0,2,0,0,0,0,0,0,0
30307,7.03395406128277,36.2440426394991,0.421707134541429,0.421707134541429,8,3,3,0,2,0,0,0,0,0
30308,15.7612824121712,75.4071529896682,0,0,15,1,7,0,1,10.2416346828333,0,0,2,0
30309,0.912088187230772,3.16292818483004,0,0,2,0,1,0,0,0,0,0,0,0
30310,15.4023054596997,17.6410537314812,9.7515255920973,9.7515255920973,7,3,1,0,0,0,0,0,0,0
30311,54.4973331596667,53.3570107558333,0,0,1,0,0,0,0,0,0,0,0,0
30312,9.44198271825337,28.1454363478638,1.08043749904865,1.08043749904865,14,2,5,0,1,0,0,0,0,0
30313,3.62587713729702,4.51402780050476,0,0,3,0,0,0,0,0,0,0,0,0
30314,27.669631481736,36.766714405223,24.3939549224625,24.3939549224625,9,7,2,0,1,0.158333333333333,0,0,3,1
30315,7.55310865704377,14.9327374092876,0.421707134541429,0.421707134541429,7,1,3,0,0,0,0,0,0,0
30316,20.3771624856128,28.3480791052097,15.6094721335273,15.6094721335273,7,3,3,0,0,0,0,0,0,0
30485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30486,53.1168584860972,119.028239352784,31.569362192907,31.569362192907,28,7,10,0,1,181.854127619363,176.6,1.6,8,4
30487,1.62426825371901,8.32908260018845,1.08043749904865,1.08043749904865,4,1,3,0,0,0,0,0,0,0
30488,1.09384552173282,6.99232558267762,0,0,4,0,2,0,0,0,0,0,0,0
30489,0.912088187230772,10.41292818483,0,0,3,1,2,0,1,0,0,0,0,0
30490,27.7789524290194,51.3231177751174,26.3173298910048,23.3135174234139,11,7,2,3.00381246759091,2,0,0,0,0,0
30491,23.5128057081517,66.1192922610804,3.42551960213234,0.421707134541429,20,3,8,3.00381246759091,2,0,0,0,0,0
30492,21.8755446501322,42.9357201576932,18.1915774665768,15.1877649989859,10,3,5,3.00381246759091,1,0,0,0,0,0
30661,439.627579103369,683.885627061261,76.059917342347,73.0561048747561,75,44,18,3.00381246759091,10,293.222902016933,175,0,34,3
30662,90.0075063636724,112.31774282007,32.7734282260348,32.7734282260348,15,5,5,0,0,0,0,0,0,0
30663,15.4968691334518,14.7516727325795,14.7660578644444,14.7660578644444,2,1,0,0,0,0,0,0,0,0
30664,12.7660785201906,24.4208906699925,0,0,11,0,5,0,0,0,0,0,0,0
30665,50.716170948995,142.237220683565,19.9307453301326,16.9269328625417,30,8,12,3.00381246759091,5,0,0,0,0,0
30666,6.52939690229967,11.7129752877919,0,0,8,0,4,0,0,0,0,0,0,0
30667,1.09336510545423,7.4882692353736,0,0,5,0,3,0,0,0,0,0,0,0
30668,3.09439964105,3.073841593275,0,0,1,0,0,0,0,0,0,0,0,0
30833,56.9684207416961,99.131266567451,7.05177873636522,7.05177873636522,14,4,6,0,2,0.430222682833333,0,0,3,0
30834,25.9327800167583,46.2521869081521,4.60632686723126,4.60632686723126,15,2,8,0,0,0.01249293653,0,0,1,0
30835,3.09439964105,3.073841593275,0,0,1,0,0,0,0,0,0,0,0,0
30836,12.4318097348319,32.4086270820409,2.1608749980973,2.1608749980973,9,3,3,0,1,0,0,0,0,0
30837,6.1887992821,6.14768318655,0,0,2,0,0,0,0,0,0,0,0,0
30838,3.09439964105,3.073841593275,0,0,1,0,0,0,0,0,0,0,0,0
30839,6.71115423680172,11.3996453580578,0,0,6,0,2,0,0,0,0,0,0,0
30840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31005,3.72845203272084,32.4570593294588,1.42243431155772,1.42243431155772,7,3,3,0,1,0,0,0,0,0
31006,9.82443754192878,34.4714664827486,0,0,10,0,6,0,0,0.0333333333333333,0,0,1,0
31007,22.1252692560496,92.2049178528129,0.421707134541429,0.421707134541429,22,2,15,0,1,0,0,0,0,0
31008,40.4689920227887,137.733490554959,21.1958667337569,18.192054266166,25,11,9,3.00381246759091,5,0,0,0,0,0
31009,7.49917853878416,9.6182996780819,0,0,6,0,1,0,0,0,0,0,0,0
31010,4.40465609936,5.66125342075,0,0,2,0,1,0,0,0,0,0,0,0
31011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31012,6.03755600076952,7.24208624015476,0,0,3,0,1,0,0,0,0,0,0,0
31180,24.8513665639677,134.106897546053,3.84722673667377,0.843414269082857,20,7,13,3.00381246759091,5,0,0,0,1,0
31181,33.0494079111439,121.036830007824,1.68682853816571,1.68682853816571,28,8,13,0,4,0.241634682833333,0,0,2,0
31182,9.45001115129113,10.9702040564359,0,0,5,0,1,0,0,0,0,0,0,0
31183,3.09439964105,3.9522454224875,0,0,2,0,0,0,0,0,0,0,0,0
31184,1.63289990140952,3.33764047782976,0,0,3,0,0,0,0,0,0,0,0,0
31185,5.9803429677944,9.77233672448797,0,0,4,0,2,0,0,0,0,0,0,0
31186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31348,12.3958174316064,55.5275790206009,0.217391304347826,0,10,2,8,0.217391304347826,2,0,0,0,0,0
31349,9.80555387785171,13.5950831221203,0,0,6,0,2,0,0,0,0,0,0,0
31350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31351,8.7251481743643,36.9184789535337,0,0,11,1,5,0,1,0,0,0,0,0
29580,0,0,0,0,0,0,0,0,0,18.4166666666667,0,0,1,0
29581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29583,7.28394104266234,48.446135500995,5.61661280949763,1.989989495875,9,7,7,3.62662331362263,6,2.29762738888889,0,0,1,0
29761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29762,0,3.25952420440426,0,0,1,0,1,0,0,0,0,0,0,0
29763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29764,1.71031210858333,2.3165223317254,0,0,2,0,1,0,0,4.59525477777778,0,0,2,0
29765,17.273998286775,14.711059838213,1.989989495875,1.989989495875,4,1,1,0,0,4.59525477777778,0,0,2,0
29766,9.42483476472993,12.500619222586,0,0,5,0,3,0,0,0,0,0,0,0
29940,0,0,0,0,0,0,0,0,0,2.29762738888889,0,0,1,0
29941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29943,0.22796625808,2.70974125079704,0,0,2,0,2,0,0,2.29762738888889,0,0,1,0
29944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29948,0,0,0,0,0,0,0,0,0,2.29762738888889,0,0,1,0
29950,1.71031210858333,2.3165223317254,0,0,2,0,1,0,0,0,0,0,0,0
29953,0.958777527087317,2.7392215947227,0,0,2,0,1,0,0,0,0,0,0,0
30116,14.75598551855,21.0279567395758,1.989989495875,1.989989495875,4,2,1,0,0,0,0,0,0,0
30117,17.4888326469278,13.9798086381087,9.42741344744444,9.42741344744444,4,1,1,0,0,2.29762738888889,0,0,1,0
30118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30120,0,14.6288771113761,0,0,2,0,2,0,0,0,0,0,0,0
30121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30124,1.71031210858333,9.63359550245711,0,0,3,1,2,0,1,0,0,0,0,0
30125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30127,1.56945336823263,17.2835446239498,1.34148711015263,0,4,2,4,1.34148711015263,2,1.72839506172839,0,0,2,0
30128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30129,28.8599270978388,29.2251174961464,9.42741344744444,9.42741344744444,11,2,2,0,0,0,0,0,0,0
30130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30292,11.1868580025249,12.4948954703734,1.989989495875,1.989989495875,5,1,2,0,0,2.29762738888889,0,0,1,0
30293,7.63729672078971,25.25310771514,5.969968487625,5.969968487625,6,3,2,0,0,2.29762738888889,0,0,1,0
30294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30301,0,8.03649763116336,0,0,2,1,2,0,1,0,0,0,0,0
30302,0,0.719424460431655,0,0,1,0,1,0,0,0.864197530864197,0,0,1,0
30303,1.30136167907368,1.44466676878955,0,0,2,0,1,0,0,0.864197530864197,0,0,1,0
30304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30305,1.71031210858333,2.3165223317254,0,0,2,0,1,0,0,0,0,0,0,0
30306,10.8812936741557,37.8130391158165,4.67296371618026,1.989989495875,10,3,5,2.68297422030526,2,0,0,0,0,0
30468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30475,9.12544166294366,10.4376866675012,0,0,4,0,2,0,0,0,0,0,0,0
30476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30478,0.22796625808,1.99031679036538,0,0,1,0,1,0,0,0.864197530864197,0,0,1,0
30479,0,0,0,0,0,0,0,0,0,0.864197530864197,0,0,1,0
30480,2.83068961622737,25.386751689189,0,0,6,1,4,0,1,0,0,0,0,0
30481,0,8.03649763116336,0,0,2,1,2,0,1,0,0,0,0,0
30642,4.12531482208857,11.7672399976813,4.12531482208857,2.98274672035357,3,3,1,1.142568101735,1,0,0,0,0,0
30643,2.217955753955,8.43600095561648,1.989989495875,1.989989495875,4,1,3,0,0,2.29762738888889,0,0,1,0
30644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30646,0,3.25952420440426,0,0,1,0,1,0,0,0,0,0,0,0
30647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30649,3.06245685508741,3.70701916518867,0,0,3,0,1,0,0,2.29762738888889,0,0,1,0
30650,52.9397917489942,88.2470763385226,29.1477923700471,27.8063052598944,18,8,6,1.34148711015263,3,2.29762738888889,0,0,1,0
30651,3.34213424237908,11.9615277403409,1.989989495875,1.989989495875,5,2,2,0,1,0,0,0,0,0
30652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30653,16.9355466391903,37.3425450950778,0,0,9,3,4,0,2,1.40106317175309,0.536865640888889,0,3,2
30654,0,0,0,0,0,0,0,0,0,0.864197530864197,0,0,1,0
30655,37.7311735133187,71.691803508328,18.674038520045,16.388902316575,10,7,6,2.28513620347,5,0.864197530864197,0,0,1,0
30656,1.66732823316471,3.62323175219333,0,0,4,0,1,0,0,1.72839506172839,0,0,2,0
30814,0,0.719424460431655,0,0,1,0,1,0,0,2.29762738888889,0,0,1,0
30815,15.541480922435,28.9240490702372,15.541480922435,14.3989128207,4,3,3,1.142568101735,2,2.29762738888889,0,0,1,0
30816,33.139013078259,31.6719737087682,9.42741344744444,9.42741344744444,7,2,1,0,0,2.29762738888889,0,0,1,0
30817,0.22796625808,2.70974125079704,0,0,2,0,2,0,0,2.29762738888889,0,0,1,0
30818,0,0,0,0,0,0,0,0,0,1.13483716666667,0,0,1,0
30819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30820,0,3.25952420440426,0,0,1,0,1,0,0,0,0,0,0,0
30821,0,0,0,0,0,0,0,0,0,2.29762738888889,0,0,1,0
30822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30824,0,8.03649763116336,0,0,2,1,2,0,1,0,0,0,0,0
30825,3.37764034174804,29.0007218784379,0,0,7,1,4,0,1,1.13263035130864,0.268432820444444,0,2,1
30826,1.71031210858333,10.1835357400187,0,0,4,1,2,0,1,0.864197530864197,0,0,1,0
30827,37.2365824815538,52.4635796354834,12.5599710450544,11.4174029433194,20,5,4,1.142568101735,2,1.72839506172839,0,0,2,0
30828,0,13.5920531867189,0,0,3,2,3,0,2,0,0,0,0,0
30829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30986,3.13388369879368,3.77963492990816,0,0,3,0,1,0,0,402.297627388889,0,0,2,0
30987,10.9837584093862,20.0099325928615,1.142568101735,0,6,1,3,1.142568101735,1,4.59525477777778,0,0,2,0
30988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30993,1.989989495875,1.98459303815278,1.989989495875,1.989989495875,1,1,0,0,0,0,0,0,0,0
30994,0,7.31707317073171,0,0,1,1,1,0,1,0,0,0,0,0
30995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30996,4.05046463194368,18.4345701613096,0,0,8,0,5,0,0,0,0,0,0,0
30997,1.989989495875,32.3512831267876,1.989989495875,1.989989495875,11,3,8,0,2,1.72839506172839,0,0,2,0
30998,6.06298480785625,16.0227631421669,0,0,5,1,3,0,1,0,0,0,0,0
30999,0,13.9094526509444,0,0,1,0,1,0,0,0,0,0,0,0
31000,4.3130354667307,5.02260495713228,0,0,6,0,1,0,0,0,0,0,0,0
31001,2.96868991223839,19.660571726044,0,0,8,0,3,0,0,0,0,0,0,0
31002,2.44392978080868,9.04898061830789,1.142568101735,0,2,1,1,1.142568101735,1,0,0,0,0,0
31160,0.22796625808,2.70974125079704,0,0,2,0,2,0,0,0,0,0,0,0
31161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31167,4.20794524983,5.95950286667094,3.97997899175,3.97997899175,3,2,1,0,0,0,0,0,0,0
31168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31169,0,0.373499075291,0,0,1,0,0,0,0,0,0,0,0,0
31170,9.94900627586241,21.0562093066442,5.969968487625,5.969968487625,10,3,4,0,0,0,0,0,0,0
31171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31172,0,0.719424460431655,0,0,1,0,1,0,0,0,0,0,0,0
31173,7.77329691643958,9.75284760516745,0,0,4,0,2,0,0,0,0,0,0,0
31174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31175,24.7114222383444,24.1348010705597,9.42741344744444,9.42741344744444,6,2,0,0,0,0,0,0,0,0
31176,1.52932793715368,4.69058156784602,0,0,5,0,2,0,0,0,0,0,0,0
31323,1.34148711015263,7.25673020242105,1.34148711015263,0,1,1,1,1.34148711015263,1,0,0,0,0,0
31324,0.22796625808,2.70974125079704,0,0,2,0,2,0,0,0,0,0,0,0
31325,0,0.719424460431655,0,0,1,0,1,0,0,0,0,0,0,0
31326,0,0.719424460431655,0,0,1,0,1,0,0,0,0,0,0,0
31327,0,13.9094526509444,0,0,1,0,1,0,0,0,0,0,0,0
31328,1.34148711015263,7.97615466285271,1.34148711015263,0,2,1,2,1.34148711015263,1,0,0,0,0,0
31329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31330,20.5921101873224,30.3807927455072,1.989989495875,1.989989495875,7,1,3,0,0,0.864197530864197,0,0,1,0
31331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31333,7.97873249448201,21.5450784186405,1.989989495875,1.989989495875,9,2,4,0,1,0,0,0,0,0
31334,26.1349938285548,33.3302827973835,9.42741344744444,9.42741344744444,9,2,4,0,0,0.864197530864197,0,0,1,0
31335,7.67933939269575,18.1341808640709,1.989989495875,1.989989495875,8,1,4,0,0,0.864197530864197,0,0,1,0
31336,8.66360034428171,55.7882193592152,7.31145559777763,5.969968487625,15,4,11,1.34148711015263,1,1.72839506172839,0,0,2,0
31337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31339,1.71031210858333,3.57212034041649,0,0,4,0,1,0,0,0,0,0,0,0
31340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31342,0,0.719424460431655,0,0,1,0,1,0,0,0,0,0,0,0
31479,0,3.25952420440426,0,0,1,0,1,0,0,0,0,0,0,0
31480,0,0,0,0,0,0,0,0,0,2.29762738888889,0,0,1,0
31481,10.5383556168026,17.7670326346417,1.34148711015263,0,5,1,3,1.34148711015263,1,0,0,0,0,0
31482,0,3.25952420440426,0,0,1,0,1,0,0,0,0,0,0,0
31483,1.34148711015263,7.97615466285271,1.34148711015263,0,2,1,2,1.34148711015263,1,0,0,0,0,0
31484,0,3.97894866483591,0,0,2,0,2,0,0,0.864197530864197,0,0,1,0
31485,3.20882660909167,3.186549118375,0,0,1,0,0,0,0,0,0,0,0,0
31486,1.34148711015263,7.25673020242105,1.34148711015263,0,1,1,1,1.34148711015263,1,0,0,0,0,0
31487,1.34148711015263,7.25673020242105,1.34148711015263,0,1,1,1,1.34148711015263,1,0,0,0,0,0
31488,0,3.25952420440426,0,0,1,0,1,0,0,0,0,0,0,0
31489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31490,3.97997899175,25.5937207626475,3.97997899175,3.97997899175,9,3,6,0,1,2.0108418773642,0,0,2,0
31491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31492,1.35214474650408,3.365519302586,0,0,4,0,1,0,0,0.864197530864197,0,0,1,0
31493,1.989989495875,1.98459303815278,1.989989495875,1.989989495875,1,1,0,0,0,0,0,0,0,0
31494,3.06245685508741,4.96261717387975,0,0,5,0,1,0,0,0,0,0,0,0
31495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31632,2.48405521188763,29.4899211633155,2.48405521188763,0,3,2,3,2.48405521188763,2,2.29762738888889,0,0,2,0
31633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31637,0,1.09292353572265,0,0,2,0,1,0,0,0,0,0,0,0
31638,51.9279696182805,75.0521226112834,28.9488733616294,27.8063052598944,16,6,5,1.142568101735,1,3.45679012345679,0,0,5,0
31639,0,9.77857261321277,0,0,3,0,3,0,0,0,0,0,0,0
31640,5.36762983762304,12.4683730617573,1.989989495875,1.989989495875,6,1,3,0,0,0,0,0,0,0
31641,33.575906537405,115.164030409499,21.806596117655,18.37889181245,13,9,8,3.427704305205,6,5.08245006698593,0,0,8,0
31642,19.916406990202,20.398370722853,0,0,5,0,1,0,0,0.00344857511333333,0,0,1,0
31643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31644,6.32719464619167,7.51505165495639,1.989989495875,1.989989495875,5,1,1,0,0,0.864197530864197,0,0,1,0
31645,12.736595656263,39.5231626387978,5.32146610190263,3.97997899175,11,3,5,1.34148711015263,1,0.864197530864197,0,0,1,0
31646,4.67296371618026,16.4980534429949,4.67296371618026,1.989989495875,3,3,2,2.68297422030526,2,0.864197530864197,0,0,1,0
31647,7.70325183740408,19.6200434692599,0,0,5,0,3,0,0,0,0,0,0,0
31648,9.42741344744444,5.35859092760607,9.42741344744444,9.42741344744444,4,1,1,0,0,0.864197530864197,0,0,1,0
31649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31781,0,0,0,0,0,0,0,0,0,2.29762738888889,0,0,1,0
