"","ID","x","y","tribeid","tribename"
"5148",26083,20.25,25.75,NA,NA
"5149",26084,20.25,26.25,NA,NA
"5150",26085,20.25,26.75,NA,NA
"5151",26086,20.25,27.25,NA,NA
"5152",26087,20.25,27.75,NA,NA
"5153",26088,20.25,28.25,NA,NA
"5154",26089,20.25,28.75,676,"SANUSI"
"5155",26090,20.25,29.25,676,"SANUSI"
"5156",26091,20.25,29.75,676,"SANUSI"
"5157",26092,20.25,30.25,676,"SANUSI"
"5158",26093,20.25,30.75,676,"SANUSI"
"5159",26094,20.25,31.25,676,"SANUSI"
"5160",26095,20.25,31.75,676,"SANUSI"
"5161",26096,20.25,32.25,156,"CYRENAICANS"
"5162",26141,20.75,-34.25,145,"CAPE HOTTENTOT"
"5163",26142,20.75,-33.75,145,"CAPE HOTTENTOT"
"5164",26143,20.75,-33.25,145,"CAPE HOTTENTOT"
"5165",26144,20.75,-32.75,808,"XAM"
"5166",26145,20.75,-32.25,808,"XAM"
"5167",26146,20.75,-31.75,808,"XAM"
"5168",26147,20.75,-31.25,808,"XAM"
"5169",26148,20.75,-30.75,808,"XAM"
"5170",26149,20.75,-30.25,808,"XAM"
"5171",26150,20.75,-29.75,808,"XAM"
"5172",26151,20.75,-29.25,808,"XAM"
"5173",26152,20.75,-28.75,808,"XAM"
"5174",26153,20.75,-28.25,611,"NUSAN"
"5175",26154,20.75,-27.75,611,"NUSAN"
"5176",26155,20.75,-27.25,611,"NUSAN"
"5177",26156,20.75,-26.75,611,"NUSAN"
"5178",26157,20.75,-26.25,611,"NUSAN"
"5179",26158,20.75,-25.75,611,"NUSAN"
"5180",26159,20.75,-25.25,611,"NUSAN"
"5181",26160,20.75,-24.75,611,"NUSAN"
"5182",26161,20.75,-24.25,611,"NUSAN"
"5183",26162,20.75,-23.75,611,"NUSAN"
"5184",26163,20.75,-23.25,611,"NUSAN"
"5185",26164,20.75,-22.75,568,"NARON"
"5186",26165,20.75,-22.25,568,"NARON"
"5187",26166,20.75,-21.75,415,"KUNG"
"5188",26167,20.75,-21.25,415,"KUNG"
"5189",26168,20.75,-20.75,415,"KUNG"
"5190",26169,20.75,-20.25,415,"KUNG"
"5191",26170,20.75,-19.75,415,"KUNG"
"5192",26171,20.75,-19.25,415,"KUNG"
"5193",26172,20.75,-18.75,415,"KUNG"
"5194",26173,20.75,-18.25,520,"MBUKUSHU"
"5195",26174,20.75,-17.75,520,"MBUKUSHU"
"5196",26175,20.75,-17.25,520,"MBUKUSHU"
"5197",26176,20.75,-16.75,520,"MBUKUSHU"
"5198",26177,20.75,-16.25,520,"MBUKUSHU"
"5199",26178,20.75,-15.75,525,"MBWELA"
"5200",26179,20.75,-15.25,525,"MBWELA"
"5201",26180,20.75,-14.75,522,"MBUNDA"
"5202",26181,20.75,-14.25,522,"MBUNDA"
"5203",26182,20.75,-13.75,522,"MBUNDA"
"5204",26183,20.75,-13.25,457,"LUCHAZI"
"5205",26184,20.75,-12.75,457,"LUCHAZI"
"5206",26185,20.75,-12.25,468,"LUVALE"
"5207",26186,20.75,-11.75,468,"LUVALE"
"5208",26187,20.75,-11.25,152,"CHOKWE"
"5209",26188,20.75,-10.75,152,"CHOKWE"
"5210",26189,20.75,-10.25,152,"CHOKWE"
"5211",26190,20.75,-9.75,152,"CHOKWE"
"5212",26191,20.75,-9.25,152,"CHOKWE"
"5213",26192,20.75,-8.75,152,"CHOKWE"
"5214",26193,20.75,-8.25,152,"CHOKWE"
"5215",26194,20.75,-7.75,152,"CHOKWE"
"5216",26195,20.75,-7.25,152,"CHOKWE"
"5217",26196,20.75,-6.75,152,"CHOKWE"
"5218",26197,20.75,-6.25,462,"LULUA"
"5219",26198,20.75,-5.75,434,"LELE"
"5220",26199,20.75,-5.25,434,"LELE"
"5221",26200,20.75,-4.75,434,"LELE"
"5222",26201,20.75,-4.25,405,"KUBA"
"5223",26202,20.75,-3.75,420,"KUTSHU"
"5224",26203,20.75,-3.25,420,"KUTSHU"
"5225",26204,20.75,-2.75,420,"KUTSHU"
"5226",26205,20.75,-2.25,420,"KUTSHU"
"5227",26206,20.75,-1.75,516,"MBOLE"
"5228",26207,20.75,-1.25,516,"MBOLE"
"5229",26208,20.75,-0.75,516,"MBOLE"
"5230",26209,20.75,-0.25,124,"BOSAKA"
"5231",26210,20.75,0.25,545,"MONGO"
"5232",26211,20.75,0.75,545,"MONGO"
"5233",26212,20.75,1.25,545,"MONGO"
"5234",26213,20.75,1.75,577,"NDOKO"
"5235",26214,20.75,2.25,577,"NDOKO"
"5236",26215,20.75,2.75,577,"NDOKO"
"5237",26216,20.75,3.25,69,"BANZA"
"5238",26217,20.75,3.75,69,"BANZA"
"5239",26218,20.75,4.25,586,"NGBANDI"
"5240",26219,20.75,4.75,70,"BANZIRI"
"5241",26220,20.75,5.25,64,"BANDA"
"5242",26221,20.75,5.75,64,"BANDA"
"5243",26222,20.75,6.25,64,"BANDA"
"5244",26223,20.75,6.75,64,"BANDA"
"5245",26224,20.75,7.25,64,"BANDA"
"5246",26225,20.75,7.75,64,"BANDA"
"5247",26226,20.75,8.25,64,"BANDA"
"5248",26227,20.75,8.75,254,"GULA"
"5249",26228,20.75,9.25,254,"GULA"
"5250",26229,20.75,9.75,254,"GULA"
"5251",26230,20.75,10.25,660,"RUNGA"
"5252",26231,20.75,10.75,660,"RUNGA"
"5253",26232,20.75,11.25,660,"RUNGA"
"5254",26233,20.75,11.75,279,"HEMAT"
"5255",26234,20.75,12.25,279,"HEMAT"
"5256",26235,20.75,12.75,279,"HEMAT"
"5257",26236,20.75,13.25,471,"MABA"
"5258",26237,20.75,13.75,471,"MABA"
"5259",26238,20.75,14.25,471,"MABA"
"5260",26239,20.75,14.75,537,"MIMI"
"5261",26240,20.75,15.25,478,"MAHAMID"
"5262",26241,20.75,15.75,103,"BIDEYAT"
"5263",26242,20.75,16.25,103,"BIDEYAT"
"5264",26243,20.75,16.75,103,"BIDEYAT"
"5265",26244,20.75,17.25,103,"BIDEYAT"
"5266",26245,20.75,17.75,103,"BIDEYAT"
"5267",26246,20.75,18.25,103,"BIDEYAT"
"5268",26247,20.75,18.75,103,"BIDEYAT"
"5269",26248,20.75,19.25,103,"BIDEYAT"
"5270",26249,20.75,19.75,103,"BIDEYAT"
"5271",26250,20.75,20.25,103,"BIDEYAT"
"5272",26251,20.75,20.75,103,"BIDEYAT"
"5273",26252,20.75,21.25,103,"BIDEYAT"
"5274",26253,20.75,21.75,743,"TEDA"
"5275",26254,20.75,22.25,743,"TEDA"
"5276",26255,20.75,22.75,743,"TEDA"
"5277",26256,20.75,23.25,743,"TEDA"
"5278",26257,20.75,23.75,743,"TEDA"
"5279",26258,20.75,24.25,406,"KUFRA"
"5280",26259,20.75,24.75,406,"KUFRA"
"5281",26260,20.75,25.25,406,"KUFRA"
"5282",26261,20.75,25.75,NA,NA
"5283",26262,20.75,26.25,NA,NA
"5284",26263,20.75,26.75,NA,NA
"5285",26264,20.75,27.25,NA,NA
"5286",26265,20.75,27.75,NA,NA
"5287",26266,20.75,28.25,NA,NA
"5288",26267,20.75,28.75,309,"JALO"
"5289",26268,20.75,29.25,309,"JALO"
"5290",26269,20.75,29.75,676,"SANUSI"
"5291",26270,20.75,30.25,676,"SANUSI"
"5292",26271,20.75,30.75,676,"SANUSI"
"5293",26272,20.75,31.25,676,"SANUSI"
"5294",26273,20.75,31.75,676,"SANUSI"
"5295",26274,20.75,32.25,156,"CYRENAICANS"
"5296",26320,21.25,-34.25,145,"CAPE HOTTENTOT"
"5297",26321,21.25,-33.75,145,"CAPE HOTTENTOT"
"5298",26322,21.25,-33.25,145,"CAPE HOTTENTOT"
"5299",26323,21.25,-32.75,808,"XAM"
"5300",26324,21.25,-32.25,808,"XAM"
"5301",26325,21.25,-31.75,808,"XAM"
"5302",26326,21.25,-31.25,808,"XAM"
"5303",26327,21.25,-30.75,808,"XAM"
"5304",26328,21.25,-30.25,808,"XAM"
"5305",26329,21.25,-29.75,808,"XAM"
"5306",26330,21.25,-29.25,808,"XAM"
"5307",26331,21.25,-28.75,808,"XAM"
"5308",26332,21.25,-28.25,611,"NUSAN"
"5309",26333,21.25,-27.75,611,"NUSAN"
"5310",26334,21.25,-27.25,611,"NUSAN"
"5311",26335,21.25,-26.75,611,"NUSAN"
"5312",26336,21.25,-26.25,611,"NUSAN"
"5313",26337,21.25,-25.75,611,"NUSAN"
"5314",26338,21.25,-25.25,611,"NUSAN"
"5315",26339,21.25,-24.75,359,"KGALAGADI"
"5316",26340,21.25,-24.25,359,"KGALAGADI"
"5317",26341,21.25,-23.75,359,"KGALAGADI"
"5318",26342,21.25,-23.25,359,"KGALAGADI"
"5319",26343,21.25,-22.75,568,"NARON"
"5320",26344,21.25,-22.25,568,"NARON"
"5321",26345,21.25,-21.75,568,"NARON"
"5322",26346,21.25,-21.25,568,"NARON"
"5323",26347,21.25,-20.75,568,"NARON"
"5324",26348,21.25,-20.25,568,"NARON"
"5325",26349,21.25,-19.75,415,"KUNG"
"5326",26350,21.25,-19.25,415,"KUNG"
"5327",26351,21.25,-18.75,415,"KUNG"
"5328",26352,21.25,-18.25,520,"MBUKUSHU"
"5329",26353,21.25,-17.75,520,"MBUKUSHU"
"5330",26354,21.25,-17.25,520,"MBUKUSHU"
"5331",26355,21.25,-16.75,520,"MBUKUSHU"
"5332",26356,21.25,-16.25,520,"MBUKUSHU"
"5333",26357,21.25,-15.75,525,"MBWELA"
"5334",26358,21.25,-15.25,522,"MBUNDA"
"5335",26359,21.25,-14.75,522,"MBUNDA"
"5336",26360,21.25,-14.25,522,"MBUNDA"
"5337",26361,21.25,-13.75,522,"MBUNDA"
"5338",26362,21.25,-13.25,457,"LUCHAZI"
"5339",26363,21.25,-12.75,468,"LUVALE"
"5340",26364,21.25,-12.25,468,"LUVALE"
"5341",26365,21.25,-11.75,468,"LUVALE"
"5342",26366,21.25,-11.25,468,"LUVALE"
"5343",26367,21.25,-10.75,152,"CHOKWE"
"5344",26368,21.25,-10.25,152,"CHOKWE"
"5345",26369,21.25,-9.75,152,"CHOKWE"
"5346",26370,21.25,-9.25,152,"CHOKWE"
"5347",26371,21.25,-8.75,152,"CHOKWE"
"5348",26372,21.25,-8.25,152,"CHOKWE"
"5349",26373,21.25,-7.75,152,"CHOKWE"
"5350",26374,21.25,-7.25,152,"CHOKWE"
"5351",26375,21.25,-6.75,510,"MBAGANI"
"5352",26376,21.25,-6.25,462,"LULUA"
"5353",26377,21.25,-5.75,462,"LULUA"
"5354",26378,21.25,-5.25,405,"KUBA"
"5355",26379,21.25,-4.75,405,"KUBA"
"5356",26380,21.25,-4.25,405,"KUBA"
"5357",26381,21.25,-3.75,420,"KUTSHU"
"5358",26382,21.25,-3.25,420,"KUTSHU"
"5359",26383,21.25,-2.75,420,"KUTSHU"
"5360",26384,21.25,-2.25,516,"MBOLE"
"5361",26385,21.25,-1.75,516,"MBOLE"
"5362",26386,21.25,-1.25,516,"MBOLE"
"5363",26387,21.25,-0.75,592,"NGOMBE"
"5364",26388,21.25,-0.25,124,"BOSAKA"
"5365",26389,21.25,0.25,545,"MONGO"
"5366",26390,21.25,0.75,545,"MONGO"
"5367",26391,21.25,1.25,545,"MONGO"
"5368",26392,21.25,1.75,577,"NDOKO"
"5369",26393,21.25,2.25,577,"NDOKO"
"5370",26394,21.25,2.75,577,"NDOKO"
"5371",26395,21.25,3.25,586,"NGBANDI"
"5372",26396,21.25,3.75,586,"NGBANDI"
"5373",26397,21.25,4.25,586,"NGBANDI"
"5374",26398,21.25,4.75,70,"BANZIRI"
"5375",26399,21.25,5.25,64,"BANDA"
"5376",26400,21.25,5.75,64,"BANDA"
"5377",26401,21.25,6.25,64,"BANDA"
"5378",26402,21.25,6.75,64,"BANDA"
"5379",26403,21.25,7.25,64,"BANDA"
"5380",26404,21.25,7.75,64,"BANDA"
"5381",26405,21.25,8.25,64,"BANDA"
"5382",26406,21.25,8.75,254,"GULA"
"5383",26407,21.25,9.25,254,"GULA"
"5384",26408,21.25,9.75,660,"RUNGA"
"5385",26409,21.25,10.25,660,"RUNGA"
"5386",26410,21.25,10.75,660,"RUNGA"
"5387",26411,21.25,11.25,660,"RUNGA"
"5388",26412,21.25,11.75,702,"SILA"
"5389",26413,21.25,12.25,702,"SILA"
"5390",26414,21.25,12.75,279,"HEMAT"
"5391",26415,21.25,13.25,471,"MABA"
"5392",26416,21.25,13.75,471,"MABA"
"5393",26417,21.25,14.25,531,"MERARIT"
"5394",26418,21.25,14.75,531,"MERARIT"
"5395",26419,21.25,15.25,478,"MAHAMID"
"5396",26420,21.25,15.75,103,"BIDEYAT"
"5397",26421,21.25,16.25,103,"BIDEYAT"
"5398",26422,21.25,16.75,103,"BIDEYAT"
"5399",26423,21.25,17.25,103,"BIDEYAT"
"5400",26424,21.25,17.75,103,"BIDEYAT"
"5401",26425,21.25,18.25,103,"BIDEYAT"
"5402",26426,21.25,18.75,103,"BIDEYAT"
"5403",26427,21.25,19.25,103,"BIDEYAT"
"5404",26428,21.25,19.75,103,"BIDEYAT"
"5405",26429,21.25,20.25,103,"BIDEYAT"
"5406",26430,21.25,20.75,103,"BIDEYAT"
"5407",26431,21.25,21.25,103,"BIDEYAT"
"5408",26432,21.25,21.75,103,"BIDEYAT"
"5409",26433,21.25,22.25,743,"TEDA"
"5410",26434,21.25,22.75,743,"TEDA"
"5411",26435,21.25,23.25,743,"TEDA"
"5412",26436,21.25,23.75,406,"KUFRA"
"5413",26437,21.25,24.25,406,"KUFRA"
"5414",26438,21.25,24.75,406,"KUFRA"
"5415",26439,21.25,25.25,406,"KUFRA"
"5416",26440,21.25,25.75,NA,NA
"5417",26441,21.25,26.25,NA,NA
"5418",26442,21.25,26.75,NA,NA
"5419",26443,21.25,27.25,NA,NA
"5420",26444,21.25,27.75,NA,NA
"5421",26445,21.25,28.25,NA,NA
"5422",26446,21.25,28.75,309,"JALO"
"5423",26448,21.25,29.75,676,"SANUSI"
"5424",26449,21.25,30.25,676,"SANUSI"
"5425",26450,21.25,30.75,676,"SANUSI"
"5426",26451,21.25,31.25,676,"SANUSI"
"5427",26452,21.25,31.75,676,"SANUSI"
"5428",26453,21.25,32.25,676,"SANUSI"
"5429",26454,21.25,32.75,156,"CYRENAICANS"
"5430",26505,21.75,-34.25,145,"CAPE HOTTENTOT"
"5431",26506,21.75,-33.75,145,"CAPE HOTTENTOT"
"5432",26507,21.75,-33.25,145,"CAPE HOTTENTOT"
"5433",26508,21.75,-32.75,808,"XAM"
"5434",26509,21.75,-32.25,808,"XAM"
"5435",26510,21.75,-31.75,808,"XAM"
"5436",26511,21.75,-31.25,808,"XAM"
"5437",26512,21.75,-30.75,808,"XAM"
"5438",26513,21.75,-30.25,808,"XAM"
"5439",26514,21.75,-29.75,808,"XAM"
"5440",26515,21.75,-29.25,808,"XAM"
"5441",26516,21.75,-28.75,808,"XAM"
"5442",26517,21.75,-28.25,611,"NUSAN"
"5443",26518,21.75,-27.75,611,"NUSAN"
"5444",26519,21.75,-27.25,611,"NUSAN"
"5445",26520,21.75,-26.25,611,"NUSAN"
"5446",26521,21.75,-25.75,611,"NUSAN"
"5447",26522,21.75,-25.25,359,"KGALAGADI"
"5448",26523,21.75,-24.75,359,"KGALAGADI"
"5449",26524,21.75,-24.25,359,"KGALAGADI"
"5450",26525,21.75,-23.75,359,"KGALAGADI"
"5451",26526,21.75,-23.25,359,"KGALAGADI"
"5452",26527,21.75,-22.75,359,"KGALAGADI"
"5453",26528,21.75,-22.25,568,"NARON"
"5454",26529,21.75,-21.75,568,"NARON"
"5455",26530,21.75,-21.25,568,"NARON"
"5456",26531,21.75,-20.75,568,"NARON"
"5457",26532,21.75,-20.25,568,"NARON"
"5458",26533,21.75,-19.75,737,"TANNEKWE"
"5459",26534,21.75,-19.25,737,"TANNEKWE"
"5460",26535,21.75,-18.75,520,"MBUKUSHU"
"5461",26536,21.75,-18.25,520,"MBUKUSHU"
"5462",26537,21.75,-17.75,520,"MBUKUSHU"
"5463",26538,21.75,-17.25,520,"MBUKUSHU"
"5464",26539,21.75,-16.75,520,"MBUKUSHU"
"5465",26540,21.75,-16.25,520,"MBUKUSHU"
"5466",26541,21.75,-15.75,522,"MBUNDA"
"5467",26542,21.75,-15.25,522,"MBUNDA"
"5468",26543,21.75,-14.75,522,"MBUNDA"
"5469",26544,21.75,-14.25,522,"MBUNDA"
"5470",26545,21.75,-13.75,457,"LUCHAZI"
"5471",26546,21.75,-13.25,468,"LUVALE"
"5472",26547,21.75,-12.75,468,"LUVALE"
"5473",26548,21.75,-12.25,468,"LUVALE"
"5474",26549,21.75,-11.75,468,"LUVALE"
"5475",26550,21.75,-11.25,468,"LUVALE"
"5476",26551,21.75,-10.75,152,"CHOKWE"
"5477",26552,21.75,-10.25,152,"CHOKWE"
"5478",26553,21.75,-9.75,152,"CHOKWE"
"5479",26554,21.75,-9.25,152,"CHOKWE"
"5480",26555,21.75,-8.75,464,"LUNDA"
"5481",26556,21.75,-8.25,464,"LUNDA"
"5482",26557,21.75,-7.75,464,"LUNDA"
"5483",26558,21.75,-7.25,510,"MBAGANI"
"5484",26559,21.75,-6.75,510,"MBAGANI"
"5485",26560,21.75,-6.25,462,"LULUA"
"5486",26561,21.75,-5.75,462,"LULUA"
"5487",26562,21.75,-5.25,405,"KUBA"
"5488",26563,21.75,-4.75,405,"KUBA"
"5489",26564,21.75,-4.25,405,"KUBA"
"5490",26565,21.75,-3.75,420,"KUTSHU"
"5491",26566,21.75,-3.25,420,"KUTSHU"
"5492",26567,21.75,-2.75,420,"KUTSHU"
"5493",26568,21.75,-2.25,516,"MBOLE"
"5494",26569,21.75,-1.75,516,"MBOLE"
"5495",26570,21.75,-1.25,592,"NGOMBE"
"5496",26571,21.75,-0.75,124,"BOSAKA"
"5497",26572,21.75,-0.25,124,"BOSAKA"
"5498",26573,21.75,0.25,545,"MONGO"
"5499",26574,21.75,0.75,585,"NGANDU"
"5500",26575,21.75,1.25,545,"MONGO"
"5501",26576,21.75,1.75,577,"NDOKO"
"5502",26577,21.75,2.25,643,"POTO"
"5503",26578,21.75,2.75,129,"BUDJA"
"5504",26579,21.75,3.25,586,"NGBANDI"
"5505",26580,21.75,3.75,586,"NGBANDI"
"5506",26581,21.75,4.25,813,"YAKOMA"
"5507",26582,21.75,4.75,64,"BANDA"
"5508",26583,21.75,5.25,64,"BANDA"
"5509",26584,21.75,5.75,64,"BANDA"
"5510",26585,21.75,6.25,64,"BANDA"
"5511",26586,21.75,6.75,64,"BANDA"
"5512",26587,21.75,7.25,64,"BANDA"
"5513",26588,21.75,7.75,64,"BANDA"
"5514",26589,21.75,8.25,64,"BANDA"
"5515",26590,21.75,8.75,340,"KARA"
"5516",26591,21.75,9.25,340,"KARA"
"5517",26592,21.75,9.75,660,"RUNGA"
"5518",26593,21.75,10.25,660,"RUNGA"
"5519",26594,21.75,10.75,660,"RUNGA"
"5520",26595,21.75,11.25,660,"RUNGA"
"5521",26596,21.75,11.75,702,"SILA"
"5522",26597,21.75,12.25,702,"SILA"
"5523",26598,21.75,12.75,702,"SILA"
"5524",26599,21.75,13.25,471,"MABA"
"5525",26600,21.75,13.75,471,"MABA"
"5526",26601,21.75,14.25,531,"MERARIT"
"5527",26602,21.75,14.75,531,"MERARIT"
"5528",26603,21.75,15.25,478,"MAHAMID"
"5529",26604,21.75,15.75,103,"BIDEYAT"
"5530",26605,21.75,16.25,103,"BIDEYAT"
"5531",26606,21.75,16.75,103,"BIDEYAT"
"5532",26607,21.75,17.25,103,"BIDEYAT"
"5533",26608,21.75,17.75,103,"BIDEYAT"
"5534",26609,21.75,18.25,103,"BIDEYAT"
"5535",26610,21.75,18.75,103,"BIDEYAT"
"5536",26611,21.75,19.25,103,"BIDEYAT"
"5537",26612,21.75,19.75,103,"BIDEYAT"
"5538",26613,21.75,20.25,103,"BIDEYAT"
"5539",26614,21.75,20.75,103,"BIDEYAT"
"5540",26615,21.75,21.25,103,"BIDEYAT"
"5541",26616,21.75,21.75,103,"BIDEYAT"
"5542",26617,21.75,22.25,103,"BIDEYAT"
"5543",26618,21.75,22.75,406,"KUFRA"
"5544",26619,21.75,23.25,406,"KUFRA"
"5545",26620,21.75,23.75,406,"KUFRA"
"5546",26621,21.75,24.25,406,"KUFRA"
"5547",26622,21.75,24.75,406,"KUFRA"
"5548",26623,21.75,25.25,406,"KUFRA"
"5549",26624,21.75,25.75,406,"KUFRA"
"5550",26625,21.75,26.25,NA,NA
"5551",26626,21.75,26.75,NA,NA
"5552",26627,21.75,27.25,NA,NA
"5553",26628,21.75,27.75,NA,NA
"5554",26629,21.75,28.25,NA,NA
"5555",26630,21.75,28.75,309,"JALO"
"5556",26632,21.75,29.75,676,"SANUSI"
"5557",26633,21.75,30.25,676,"SANUSI"
"5558",26634,21.75,30.75,676,"SANUSI"
"5559",26635,21.75,31.25,676,"SANUSI"
"5560",26636,21.75,31.75,676,"SANUSI"
"5561",26637,21.75,32.25,676,"SANUSI"
"5562",26638,21.75,32.75,156,"CYRENAICANS"
"5563",26693,22.25,-33.75,145,"CAPE HOTTENTOT"
"5564",26694,22.25,-33.25,145,"CAPE HOTTENTOT"
"5565",26695,22.25,-32.75,808,"XAM"
"5566",26696,22.25,-32.25,808,"XAM"
"5567",26697,22.25,-31.75,808,"XAM"
"5568",26698,22.25,-31.25,808,"XAM"
"5569",26699,22.25,-30.75,808,"XAM"
"5570",26700,22.25,-30.25,808,"XAM"
"5571",26701,22.25,-29.75,808,"XAM"
"5572",26702,22.25,-29.25,808,"XAM"
"5573",26703,22.25,-28.75,808,"XAM"
"5574",26704,22.25,-28.25,611,"NUSAN"
"5575",26705,22.25,-27.75,611,"NUSAN"
"5576",26706,22.25,-27.25,763,"TLHARU"
"5577",26707,22.25,-26.75,763,"TLHARU"
"5578",26708,22.25,-26.25,763,"TLHARU"
"5579",26709,22.25,-25.75,359,"KGALAGADI"
"5580",26710,22.25,-25.25,359,"KGALAGADI"
"5581",26711,22.25,-24.75,359,"KGALAGADI"
"5582",26712,22.25,-24.25,359,"KGALAGADI"
"5583",26713,22.25,-23.75,359,"KGALAGADI"
"5584",26714,22.25,-23.25,359,"KGALAGADI"
"5585",26715,22.25,-22.75,359,"KGALAGADI"
"5586",26716,22.25,-22.25,359,"KGALAGADI"
"5587",26717,22.25,-21.75,359,"KGALAGADI"
"5588",26718,22.25,-21.25,568,"NARON"
"5589",26719,22.25,-20.75,568,"NARON"
"5590",26720,22.25,-20.25,740,"TAWANA"
"5591",26721,22.25,-19.75,740,"TAWANA"
"5592",26722,22.25,-19.25,737,"TANNEKWE"
"5593",26723,22.25,-18.75,737,"TANNEKWE"
"5594",26724,22.25,-18.25,520,"MBUKUSHU"
"5595",26725,22.25,-17.75,608,"NUKWE"
"5596",26726,22.25,-17.25,608,"NUKWE"
"5597",26727,22.25,-16.75,500,"MASHI"
"5598",26728,22.25,-16.25,500,"MASHI"
"5599",26729,22.25,-15.75,500,"MASHI"
"5600",26730,22.25,-15.25,500,"MASHI"
"5601",26731,22.25,-14.75,500,"MASHI"
"5602",26732,22.25,-14.25,522,"MBUNDA"
"5603",26733,22.25,-13.75,468,"LUVALE"
"5604",26734,22.25,-13.25,468,"LUVALE"
"5605",26735,22.25,-12.75,468,"LUVALE"
"5606",26736,22.25,-12.25,468,"LUVALE"
"5607",26737,22.25,-11.75,468,"LUVALE"
"5608",26738,22.25,-11.25,468,"LUVALE"
"5609",26739,22.25,-10.75,152,"CHOKWE"
"5610",26740,22.25,-10.25,152,"CHOKWE"
"5611",26741,22.25,-9.75,152,"CHOKWE"
"5612",26742,22.25,-9.25,464,"LUNDA"
"5613",26743,22.25,-8.75,464,"LUNDA"
"5614",26744,22.25,-8.25,464,"LUNDA"
"5615",26745,22.25,-7.75,464,"LUNDA"
"5616",26746,22.25,-7.25,510,"MBAGANI"
"5617",26747,22.25,-6.75,510,"MBAGANI"
"5618",26748,22.25,-6.25,462,"LULUA"
"5619",26749,22.25,-5.75,462,"LULUA"
"5620",26750,22.25,-5.25,462,"LULUA"
"5621",26751,22.25,-4.75,405,"KUBA"
"5622",26752,22.25,-4.25,405,"KUBA"
"5623",26753,22.25,-3.75,716,"SONGOMENO"
"5624",26754,22.25,-3.25,716,"SONGOMENO"
"5625",26755,22.25,-2.75,351,"KELA"
"5626",26756,22.25,-2.25,351,"KELA"
"5627",26757,22.25,-1.75,124,"BOSAKA"
"5628",26758,22.25,-1.25,124,"BOSAKA"
"5629",26759,22.25,-0.75,124,"BOSAKA"
"5630",26760,22.25,-0.25,124,"BOSAKA"
"5631",26761,22.25,0.25,545,"MONGO"
"5632",26762,22.25,0.75,585,"NGANDU"
"5633",26763,22.25,1.25,545,"MONGO"
"5634",26764,22.25,1.75,545,"MONGO"
"5635",26765,22.25,2.25,643,"POTO"
"5636",26766,22.25,2.75,129,"BUDJA"
"5637",26767,22.25,3.25,586,"NGBANDI"
"5638",26768,22.25,3.75,586,"NGBANDI"
"5639",26769,22.25,4.25,813,"YAKOMA"
"5640",26770,22.25,4.75,621,"NZANKARA"
"5641",26771,22.25,5.25,64,"BANDA"
"5642",26772,22.25,5.75,64,"BANDA"
"5643",26773,22.25,6.25,64,"BANDA"
"5644",26774,22.25,6.75,64,"BANDA"
"5645",26775,22.25,7.25,64,"BANDA"
"5646",26776,22.25,7.75,64,"BANDA"
"5647",26777,22.25,8.25,64,"BANDA"
"5648",26778,22.25,8.75,340,"KARA"
"5649",26779,22.25,9.25,340,"KARA"
"5650",26780,22.25,9.75,340,"KARA"
"5651",26781,22.25,10.25,660,"RUNGA"
"5652",26782,22.25,10.75,660,"RUNGA"
"5653",26783,22.25,11.25,660,"RUNGA"
"5654",26784,22.25,11.75,702,"SILA"
"5655",26785,22.25,12.25,702,"SILA"
"5656",26786,22.25,12.75,498,"MASALIT"
"5657",26787,22.25,13.25,498,"MASALIT"
"5658",26788,22.25,13.75,498,"MASALIT"
"5659",26789,22.25,14.25,734,"TAMA"
"5660",26790,22.25,14.75,734,"TAMA"
"5661",26791,22.25,15.25,478,"MAHAMID"
"5662",26792,22.25,15.75,103,"BIDEYAT"
"5663",26793,22.25,16.25,103,"BIDEYAT"
"5664",26794,22.25,16.75,103,"BIDEYAT"
"5665",26795,22.25,17.25,103,"BIDEYAT"
"5666",26796,22.25,17.75,103,"BIDEYAT"
"5667",26797,22.25,18.25,103,"BIDEYAT"
"5668",26798,22.25,18.75,103,"BIDEYAT"
"5669",26799,22.25,19.25,103,"BIDEYAT"
"5670",26800,22.25,19.75,103,"BIDEYAT"
"5671",26801,22.25,20.25,103,"BIDEYAT"
"5672",26802,22.25,20.75,103,"BIDEYAT"
"5673",26803,22.25,21.25,103,"BIDEYAT"
"5674",26804,22.25,21.75,103,"BIDEYAT"
"5675",26805,22.25,22.25,103,"BIDEYAT"
"5676",26806,22.25,22.75,406,"KUFRA"
"5677",26807,22.25,23.25,406,"KUFRA"
"5678",26808,22.25,23.75,406,"KUFRA"
"5679",26809,22.25,24.25,406,"KUFRA"
"5680",26810,22.25,24.75,406,"KUFRA"
"5681",26811,22.25,25.25,406,"KUFRA"
"5682",26812,22.25,25.75,406,"KUFRA"
"5683",26813,22.25,26.25,NA,NA
"5684",26814,22.25,26.75,NA,NA
"5685",26815,22.25,27.25,NA,NA
"5686",26816,22.25,27.75,NA,NA
"5687",26817,22.25,28.25,NA,NA
"5688",26818,22.25,28.75,NA,NA
"5689",26820,22.25,29.75,676,"SANUSI"
"5690",26821,22.25,30.25,676,"SANUSI"
"5691",26822,22.25,30.75,676,"SANUSI"
"5692",26823,22.25,31.25,676,"SANUSI"
"5693",26824,22.25,31.75,676,"SANUSI"
"5694",26825,22.25,32.25,156,"CYRENAICANS"
