"transaction_id","project_id","transaction_isodate","transaction_year","transaction_value_code","transaction_currency","transaction_value"
"kmFoVRY6cqwLP9shmMvhCN","P117087","","2009","C","USD","2380418.88128"
"mvm8gN2gzVnNnUFj3Fk4iU","P115351","","2012","C","USD","7854749.73231"
"NeyNMz7dAqpbm83gjYfaVF","P081637","","2004","C","USD","175685285.344"
"JfG8rc5rkd8beetYyEctD4","P072637","","2003","C","USD","903159396.073"
"rUKcgAaLGfbsrVd2AAkpzd","P049924","","2000","C","USD","40885705.5051"
"HdipzRw649W4WyDpePGwXA","P041150","","1997","C","USD","40219460.9745"
"FnPkMz6AiNFBRMbVDW4T5D","P079635","","2004","C","USD","105411171.207"
"fhd7vAyFWnRuAzjodP3mYL","P127314","","2012","C","USD","98184371.6538"
"PTNiP94yt2atuR6nwxVajH","P074530","","2002","C","USD","184430495.597"
"cGiEsk36GAMpGHgL4hGnvT","P067575","","2002","C","USD","368860991.194"
"NscRo7HyHkQ3P5iSxUPz3a","P045312","","1998","C","USD","22536419.0852"
"MYQKhetJH7g7AhCZo2vpaf","P133613","","2014","C","USD","178500000.0"
"pLU5rcNwN6eQe7j6kG7Zq","P106559","","2007","C","USD","229435146.25"
"tiKA8ig3hzg5n6xjcY2BU6","P001077","","1996","C","USD","16644670.0076"
"6qyD2fNJcUBixA4RHx9hR","P001735","","1996","C","USD","81859032.8243"
"LyeNjo3ayTBNQ46vp2Dpge","P090680","","2004","C","USD","4099323.3247"
"eag9EJjNKG3L3krYtP2idh","P112011","","2011","C","USD","32000000.0"
"LfFHf94iBDnhFNUosVRPmB","P113002","","2008","C","USD","17434562.9436"
"xokVoZtDEq4AtkwkZZzKSU","P069491","","2001","C","USD","37483333.036"
"pt7R24KnxW9tu4swMdMybW","P104743","","2009","C","USD","3932865.97776"
"RCeCBRVNNgsqRqEXd6kAKZ","P102329","","2011","C","USD","162700000.0"
"dwXzZhzvCcXNrXagPoqZaT","P071144","","2003","C","USD","144505503.372"
"wiFLPUKH3cAdswkYBsdSLN","P071375","","2002","C","USD","245907327.463"
"KFZuozYz2XJ62w2XnZqt38","P001344","","1997","C","USD","167581087.394"
"hZX9SJtJACnKqdUeWwRSV7","P108069","","2009","C","USD","4139858.92396"
"za9mHrUNWrXAeqe3MtjaQZ","P088929","","2004","C","USD","15378318.6438"
"UpPK5YAa43eUA2KN2tq94Y","P043178","","1999","C","USD","31327988.7436"
"pdWGyZKmDztdZymtkDMaE4","P127035","","2013","C","USD","103291384.086"
"N6aiqxvNpeW5q7zHfHmjMo","P049537","","1999","C","USD","274119901.507"
"u5kVryRUiJYGoxN9ZP5qT8","P119067","","2009","C","USD","41398589.2396"
"9HM7CYUEDfKcEzuTUtRA9V","P149464","","2014","C","USD","15000000.0"
"MZNCcowPA5xDXVfzJGzHgC","P070999","","2004","C","USD","146404404.454"
"HDBbDtzhQmdZBRGLd2QZNB","P035740","","2003","C","USD","54189563.7644"
"XjYzmfhYvcRiMNky5hmACP","P119085","","2011","C","USD","1000000000.0"
"Vxb35kviyGZwZZPvxKv9CQ","P103950","","2008","C","USD","41759432.2003"
"XRyaVXeXqSgm9kxzFLTMhF","P131440","","2012","C","USD","255279366.3"
"cTniu6t7kkhpBctdovgK5a","P114138","","2012","C","USD","78547497.3231"
"3TznJN4xLHu3rwdfpTvok5","P074128","","2003","C","USD","24084250.5619"
"BUuZhxPvpqvoXcSNVs6AvS","P102459","","2011","C","USD","115000000.0"
"mFwmWAmfAhEyyKjoj9JL8e","P038988","","1997","C","USD","160877843.898"
"qJ98nsfegS7RXkcperaoJA","P091020","","2006","C","USD","351393051.082"
"mWoiku8RxZCuRkUFyzKwQm","P034035","","1995","C","USD","27805988.1113"
"vfUhoU8YpDtrdfxnkmRNre","P099046","","2005","C","USD","34007583.1696"
"ZunUVCF9T92DViUdUKvDCH","P006553","","2009","C","USD","107636332.023"
"asrzDXUC3vmJKNDPgKouQJ","P009131","","1999","C","USD","32633321.608"
"SE35vtcvui8r7bfHuZTDTP","P103491","","2007","C","USD","30947066.2384"
"UFT2VrN28bHJbD2zj7z7R9","P082716","","2003","C","USD","12042125.281"
"VL4ha6vcixXQnMLDjWoemB","P007788","","1996","C","USD","34107930.3435"
"qpNxu4BXNyBVGeAYJZ4tek","P051610","","1997","C","USD","10725189.5932"
"d5MEQNxz7LwGDYksrPuAVc","P113099","","2009","C","USD","45538448.1635"
"QdAjRMvGA7jmqyGSzoaAP3","P064008","","2000","C","USD","6388391.48518"
"Eqgfwf97VzxHZ4aUuk7VQY","P101124","","2006","C","USD","7137671.3501"
"MT2dPttqmxwKJZSDTxgd2N","P050612","","1998","C","USD","116659110.559"
"79Y6oAMtDbSfzi9uMB2ZHC","P117103","","2010","C","USD","40852703.3618"
"oUm3aSRhR4z4C7n4DSizu9","P074073","","2004","C","USD","175685285.344"
"4Jao47HhTEG2zuQKtkj7GY","P098378","","2007","C","USD","78968375.9187"
"kcmVL3Becwrdwa6nEBCTdF","P095977","","2007","C","USD","45460173.164"
"YV9XQ87vZaJbjVF3iJobXR","P105287","","2008","C","USD","156597870.751"
"UXSTnVVtsC7Ying6uSzhAX","P006052","","1996","C","USD","272863442.748"
"Thigr9idJYnUfnZrajfWHZ","P078869","","2003","C","USD","180631879.215"
"DgBAnpHHEiAgpFSZfeMkXF","P038569","","1998","C","USD","48387017.4477"
"84emHXkg8So9Ybh9RBAui5","P044876","","2002","C","USD","148650979.451"
"QzVHrydfwBWtyosGcZmE9W","P078390","","2003","C","USD","96337002.2478"
"hBGzNmkctRwQ4YpoA7qA3","P094321","","2006","C","USD","32943098.5389"
"CpjQw9xaW7HRvZfgb4gnrJ","P130637","","2014","C","USD","300000000.0"
"YQGkoCoRir3t9acp9scBWj","P001670","","1998","C","USD","63897376.4652"
"q3Z6kZ2Z5xreBhGaDc7Pk","P125495","","2012","C","USD","58910622.9923"
"AdehLFKPoNgt3GffWG3heU","P035621","","1996","C","USD","17190396.8931"
"QUXcnN3feVYy3MqmNmP5aT","P131263","","2012","C","USD","152185776.063"
"S4ReKjH6rjMadjRv4TgQs","P044601","","2001","C","USD","62472221.7266"
"GFtqNHzQGaFv8ZpSPQ3fpE","P120636","","2011","C","USD","50000000.0"
"5FttPASahsZWc7QEeeKvm5","P035717","","1995","C","USD","145981437.584"
"twLuTrH3Jo3dr6nHxV8UgR","P094086","","2006","C","USD","24158272.2619"
"75owRCmWhFaGHuUjKJTuhe","P112033","","2009","C","USD","203888052.005"
"DNicXQDzJyxpY4sLmJnHXf","P073488","","2002","C","USD","41312431.0138"
"adNLfJCZPoyTTnxSAgZFtT","P124614","","2012","C","USD","107020965.103"
"e4sxfJU5iQw82kRVFT26EG","P085007","","2004","C","USD","25767175.1838"
"BvuhNxbNT3SwBUbjzV2GME","P119737","","2011","C","USD","120000000.0"
"y8rEChVh8DqXCVhBTw9ki6","P044679","","1999","C","USD","44433530.7014"
"US8xkcfqfP6YG6zHokbTRZ","P064821","","2001","C","USD","31236110.8633"
"uKzur8t9qv2Mv8ua9rB7cj","P050616","","1999","C","USD","32633321.608"
"hLgj64DN7uzrJTmSo6P5RS","P120664","","2011","C","USD","100000000.0"
"2JdARCW6v55i8vTLyabATA","P114859","","2013","C","USD","12394966.0903"
"U5wnhcowKf7Z8bkVs935oG","P035813","","1999","C","USD","39159985.9296"
"8eYG4QGZD7tDVpHBeRmLLL","P130873","","2013","C","USD","20658276.8171"
"rXbWwbDDPLQXzWNSrGGZA","P039749","","1999","C","USD","45686650.2511"
"fLoMQmKV4RiFCWmbDrUjyQ","P101084","","2008","C","USD","17747758.6851"
"kXQEXq69ycejsTqaScgStS","P107300","","2009","C","USD","310489419.297"
"bLr83cC7GkJC3iQ4EuQjbA","P008795","","1997","C","USD","469227044.702"
"SJvYoQRAmcAYXWUJA69GT3","P000962","","1995","C","USD","12512694.6501"
"VoS42Zzm84gT8b4rG6DR9H","P113450","","2009","C","USD","4139858.92396"
"e2gzETAutQs7iEJK5NnYCa","P086660","","2010","C","USD","36869564.784"
"KRb84uHTNjkVQgsgQBguDj","P101950","","2006","C","USD","5490516.42315"
"UFm3F2FzYn3yvARpSfDgx","P034180","","1997","C","USD","37270033.8364"
"QmoeZ79Hh6v2Dveom6aUyQ","P104265","","2008","C","USD","156597870.751"
"AX3XVWZwtsHnxQEhNMzsB3","P069923","","2002","C","USD","7266561.52653"
"Jn5wXuaQVsPr7suT6oD3SP","P058898","","2000","C","USD","25553565.9407"
"inaftcN7qYi45KhKFhirPA","P062840","","2000","C","USD","22359370.1981"
"4h2bwmmdBMt4RgFLXQQqEj","P035787","","1995","C","USD","8341796.43339"
"bdMrQXZZqriEr96gRVgbaG","P066490","","2001","C","USD","18741666.518"
"jh3nvu6SBnUzFgZBWzuS63","P041680","","1997","C","USD","77757624.5507"
"VhzovDCujQuhXTTAqrzFoN","P100807","","2007","C","USD","10671402.1512"
"86VAxyx8mtnPkuyB2QsMxk","P083949","","2004","C","USD","117123523.563"
"KRWCin4k3AJHDbAqQ8rSRa","P097471","","2007","C","USD","138728227.965"
"HsZJBwDSZfhuMc4xRcn7vU","P065041","","2000","C","USD","21848298.8793"
"G2w9ak6R7GNzJKQips5Z6U","P040653","","2005","C","USD","68015166.3392"
"CMV4gHq6cwtzSCxP9wmGm4","P041642","","2002","C","USD","39345172.3941"
"ZaEVZj4hJmGh8kzbgfJXef","P105135","","2008","C","USD","52199290.2504"
"Ma8co4JRBWntUwFRCqJGMK","P004030","","1999","C","USD","59144632.0823"
"SSu4R4Pj8Crx4zDWHMUCsd","P105872","","2010","C","USD","102131758.404"
"uCfqKahb3RErtYRcs9oPEN","P072458","","2001","C","USD","10895155.4691"
"UzZRW5rRHa65wkLi2m3SQP","P103631","","2008","C","USD","104398580.501"
"CsLzUabZaUnWakynXTUBjF","P051173","","1999","C","USD","14489194.7939"
"THoExu2J8orcZU5JDswZ5e","P046052","","1997","C","USD","12870227.5118"
"pdtKDL6dR3QSQ8qVPyCGe9","P144534","","2014","C","USD","300000000.0"
"uvm2S5EWyxmfYzWzgpPfr7","P060434","","2002","C","USD","12910134.6918"
"7AxPLZAFB643fdYFxpMj6j","P084078","","2008","C","USD","65353511.3935"
"krTwdmZvnhtnyzTqfThz3U","P082812","","2006","C","USD","27452582.1158"
"MvJABxd3ZRBEEBp3xopygb","P131029","","2012","C","USD","9818437.16538"
"PrfvNZ98qFFaPLdQaQ7aT4","P053386","","1998","C","USD","13230203.6747"
"2eXBBVYSeqQAi7LdEf9Urc","P128628","","2013","C","USD","10329138.4086"
"V9rEgDm5RbQGXM4HmLev5Z","P121728","","2010","C","USD","19405034.0968"
"S5GPjb4W2c4U66XEpZ9KQZ","P049332","","1996","C","USD","36290837.8855"
"SvM9u9cbizeEh58VKHTJxa","P077977","","2004","C","USD","467908476.633"
"8zyCtq7k6hwC2DHz4FkGKL","P115102","","2009","C","USD","258741182.747"
"Yfp7TTbmWGPEbJAiwvfY9g","P149305","","2014","C","USD","35950000.0"
"uxE4uFNeDwvXW2r2mmKuKQ","P113709","","2010","C","USD","18383716.5128"
"BueYQLFgRfdhiGFMoSULRA","P008530","","2000","C","USD","46200847.2208"
"ZPRT9MuLvpNq8RTH5n6Wzb","P008524","","1995","C","USD","20854491.0835"
"Q737PpCctgPfAqRcrLHjHE","P117287","","2010","C","USD","30639527.5213"
"dxZvJK7mJCuWjBBWQnh3dV","P064672","","1999","C","USD","17230393.809"
"MnLotm6j6vEQ9Ztd9mJ4rQ","P143197","","2014","C","USD","5500000.0"
"PqKU42feDEPu3AnVpXmShA","P126611","","2013","C","USD","154937076.128"
"6C9myENyWX5T3p9fQeVSKN","P104483","","2007","C","USD","8537121.72094"
"hhyDPncmJJv7cwevVszCY4","P109683","","2009","C","USD","84867107.9411"
"Y5wMtooehczvABwQdSKThN","P117043","","2011","C","USD","100000000.0"
"wiYBq8n6rVhcabjpMgAd73","P133620","","2013","C","USD","33879573.9801"
"Lf23vu4nigB4SxDmKgtFJX","P118157","","2010","C","USD","5106587.92022"
"TAs6RYVyx4HmtfG2GQZAUS","P116937","","2011","C","USD","25000000.0"
"UcNudKpqq5X58tBWwx5noi","P117279","","2010","C","USD","11234493.4245"
"ZdmDubvytbChSNHq8XNufF","P099313","","2007","C","USD","21342804.3023"
"vX6EyKx7MN4Q3gHNsXFC63","P007135","","1998","C","USD","26513434.2179"
"BqfMYDBgUTywuWhm5aSMmG","P091695","","2005","C","USD","28339652.6413"
"PyRCpBpGPkj8i3bY87Pyj5","P131426","","2014","C","USD","80000000.0"
"ZAvfLse5X5T5E3sddisDx","P115886","","2011","C","USD","31000000.0"
"Js3gJz6aZHnHSrnBUCzuEZ","P112544","","2009","C","USD","87972002.1341"
"xi6Xs5q32rW3WqaitnSrXc","P125741","","2011","C","USD","33400000.0"
"Bi4S2QhGDPgeXw9SxTDp2K","P000117","","1996","C","USD","54572688.5496"
"vMzycMQWtG6ffm4oSCAQEo","P008783","","2001","C","USD","62472221.7266"
"RWot3G4aK2ZrrbSPkdSZ5j","P042566","","1996","C","USD","53208371.3358"
"De5ZWh8pdYaMkagf3VkYPP","P068071","","2000","C","USD","40885705.5051"
"NgFc6zsuPaYq8hq5nCJDbA","P002789","","1997","C","USD","28019557.8122"
"ELomMhTdCz3SRVZQdnTCWG","P113498","","2011","C","USD","97000000.0"
"zvQmLhBnhNAdvjpyUgTuED","P061214","","1999","C","USD","15663994.3718"
"ZppS8pKR5mypHoKpK5Br5R","P077781","","2003","C","USD","48168501.1239"
"n8vxVVeuc5Nxi2i9bMbxvb","P039161","","1999","C","USD","131838619.296"
"GH6GqFiLPbztyNdrWHTMne","P006041","","1997","C","USD","100548652.436"
"R6GgJNbFFbbN4ytUESWP9K","P145171","","2014","C","USD","95550000.0"
"ZZyRmkFmbjJiZ4S7F3MZYj","P051695","","1997","C","USD","100548652.436"
"oHsiBQh57ac4ynfpY4BvHd","P053328","","1997","C","USD","67032434.9575"
"3YFFNaaynLEgzANeEibQgF","P066385","","2002","C","USD","104510614.172"
"3kxdsAzizhMLydMmWgUbEj","P055471","","2000","C","USD","127767829.704"
"4nPFGgzmovRoLDqbohLVcD","P110555","","2008","C","USD","6785907.73256"
"5QC5AwBNzVnsVDNyUPqRR9","P107608","","2009","C","USD","25874118.2747"
"fdwQgdzqQmeJCmhqgXfKJK","P114963","","2012","C","USD","24546092.9135"
"RLAgmEXzSDxzmCfrjRryDQ","P114782","","2011","C","USD","283000000.0"
"29CiFmbzTsQEoUCFtd7aPk","P126962","","2012","C","USD","39273748.6615"
"3R89oQhS3M8aK8qtyb3rFY","P102172","","2009","C","USD","77756900.2392"
"mskrehtpf2yeHSWH2EzsZC","P127837","","2014","C","USD","50000000.0"
"Z7SwfLsq28hZM5yK5h9mSR","P003600","","1995","C","USD","278059881.113"
"f7H9eXRP4FUvM8JJG6c3i5","P003569","","1995","C","USD","361477845.447"
"aqy52JXP6utA6Uw6mtirSR","P132786","","2014","C","USD","20000000.0"
"SAKTZxs74MPz2kMkXxUGSZ","P120887","","2010","C","USD","45959291.282"
"Fcz8vtbjrCQ8ztdcijG8MS","P118053","","2011","C","USD","22000000.0"
"TNGvazX5mSwh97k2M6iSJB","P106899","","2007","C","USD","9604261.93605"
"WukF8acRKbeh9CpR2kSzjM","P006887","","1995","C","USD","346601641.807"
"phniQZBAumLqNMuopexqRE","P073307","","2001","C","USD","54975555.1194"
"ApvBqa48pUsB3qYZzrNomS","P086513","","2006","C","USD","32943098.5389"
"y2qjaiy7HGwYdek9oVA27","P007318","","1995","C","USD","69514970.2782"
"Z9ZKMX5iMNuf9txoBusddX","P110099","","2008","C","USD","39671460.5903"
"zqwwUzZu975RV7YjPyos9V","P096407","","2010","C","USD","232860409.162"
"DKx9yJnUiXqK4znqyVKJHV","P004830","","1997","C","USD","132201368.223"
"J5EJ8Ys9f2LUJjfhzsV7PH","P088799","","2008","C","USD","39149467.6878"
"ehsvG8QDL24tuXSEKHhUNU","P121398","","2010","C","USD","20426351.6809"
"GCbPbD8Y2EQ295MNTGkczG","P117470","","2011","C","USD","10000000.0"
"t4qmVSmkAyLEf2HpeiyzSS","P004833","","1998","C","USD","56606182.0553"
"tSX6SqjB8LurGNFvvR5re6","P110481","","2008","C","USD","36852698.9168"
"6f5YA8SHQUnhKQo3kgpq5Q","P080827","","2004","C","USD","591532355.754"
"MQy2iKSW7AZz4G2tDucfwS","P010561","","1998","C","USD","260892192.704"
"jekGtPtpVc2QXAWjSrkwfX","P093478","","2008","C","USD","86024430.3327"
"9C66conBJDWTkhhYq4QA7P","P085376","","2008","C","USD","52199290.2504"
"kuAoM8AUfPeZPWU447f7wc","P087304","","2009","C","USD","108671296.754"
"MaRCDMWwDkCsh27G6aH5Cm","P036952","","1997","C","USD","113955139.428"
"6k2Qxu3yRGrSQCD9VkpDbB","P115767","","2011","C","USD","99000000.0"
"RGqGgjBiiJNg3bjqddiyxJ","P069679","","2002","C","USD","22869381.4541"
"ybpABMvdhLR6V3NWbeyaYH","P008498","","1997","C","USD","301645957.309"
"K7PiK4U2rxJqRnH9JB2vJo","P051693","","1997","C","USD","100548652.436"
"sTng6QWauZFRBrQj3M3tmY","P053200","","2000","C","USD","8304908.93073"
"CWPotVUrWaA2xr8pUPzekW","P078860","","2005","C","USD","17003791.5848"
"W76cRPNFWdezCYwxweuUJ3","P059143","","2001","C","USD","188666109.614"
"35vsgFc4NUPkwWWh6L6XPe","P083620","","2004","C","USD","263527928.016"
"xM9fuY7Jsa8wVPnzbZJz7d","P149069","","2014","C","USD","200000000.0"
"Kmnxt6cWV2bGjDuiCnPQjM","P063622","","2003","C","USD","120421252.81"
"tBAFHFyDAkLteerga9cTEa","P088816","","2005","C","USD","8785292.31881"
"vYgWZzRwZXhLJX5bmxQ5nU","P095251","","2007","C","USD","21342804.3023"
"Q75GTQFBVLJNsc5af9s4tT","P093568","","2005","C","USD","345743762.224"
"iv7xwQig4wrxy4wEqpzvdZ","P106956","","2010","C","USD","51065879.2022"
"YLnm26pa4VmBYrG6n82zsR","P007689","","1995","C","USD","430992815.725"
"fNkHMFt3YzibMas3jSnqqX","P096643","","2006","C","USD","10212360.5471"
"pvfeRo4ucScKFWiqd55g9W","P103238","","2009","C","USD","209062875.66"
"Ld95uXsMeB5skNQ5GKdCuC","P105092","","2007","C","USD","26678505.3779"
"ubZysxRGewbSEBKb6Q6seG","P051370","","2004","C","USD","46849409.4251"
"mmTQXEhYyRAT8A9cEaXrwc","P087038","","2006","C","USD","49414647.8084"
"NLEtd8j2NoRi2jKBkue86R","P117510","","2010","C","USD","25532939.6011"
"ViEopntxUPQhaDXZoKANhS","P105097","","2007","C","USD","53357010.7559"
"VgcvgfskhLcicWm3f4YmjE","P035783","","1995","C","USD","8619856.3145"
"QVBXUoFePLo5ehdLNCqde","P115732","","2010","C","USD","146967600.344"
"efzp3Z7vLusoqGLczpPWkB","P038091","","1996","C","USD","341079303.435"
"bR8WBTdKRVQP4aK9ws8AsD","P082144","","2009","C","USD","419160716.051"
"Kv99hfEmmPj6FkLankRtqW","P003249","","1999","C","USD","52213314.5727"
"tdFHBsxeLvGUDAqGUF4sz5","P063390","","2000","C","USD","103364174.23"
"YMzZvxtMzL86GL7hn3VcHH","P070560","","2002","C","USD","1659874460.37"
"27S4tTrA7RsnUN2yx6LG7A","P097636","","2006","C","USD","109810328.463"
"QCEpVFwCT4YroAAmeMD8mg","P041887","","1999","C","USD","180919134.995"
"bc3rhg7uPANnsXHTKJSUHh","P008497","","1999","C","USD","41248518.5125"
"W3wUAieBXVJZz3emQ4Ljd8","P085374","","2005","C","USD","90686888.4523"
"kBcpzhoY58LHtm4DPaivHE","P069095","","2001","C","USD","87461110.4173"
"RpKnmwE6W9daJ3iPKvgiP4","P082725","","2005","C","USD","39675513.6979"
"HPgy8gLUjCA5BA8YbWswH5","P150006","","2014","C","USD","75000000.0"
"GYGtmbpXEocEYmfysww9oU","P064844","","2003","C","USD","48168501.1239"
"vJyXJEgkqB354ABQCBNzE9","P069892","","2003","C","USD","84294876.9668"
"rEB3WKrpVz8jfmuo3UCKpg","P039021","","1996","C","USD","75037446.7556"
"n2ThkRAvuRRo7ryWKyXVnM","P003614","","1998","C","USD","265134342.179"
"MNBbSaHq8G2iae45yZCj7i","P088498","","2005","C","USD","28487018.8351"
"29hzk5ADNGSXb9p4En4BAC","P108258","","2011","C","USD","150000000.0"
"2jjhKXJaFf53dP4VGoQRyR","P083275","","2005","C","USD","45343444.2261"
"zmLLhXJeHCZVAzQnfjHe9m","P099808","","2006","C","USD","7686722.99241"
"T9MErPtqstVU6JznL95yuD","P116972","","2009","C","USD","155244709.648"
"EbcHoqLLBbg5czwGskbw59","P008539","","1997","C","USD","4960400.18685"
"ptKYofTFNh4hZpHAuWZ4xY","P104760","","2010","C","USD","20426351.6809"
"xSVsmoouuMUeRNNzT7GMWK","P095371","","2006","C","USD","2196206.56926"
"bzmwMgaZP83fi7iiE2dDaf","P009072","","1997","C","USD","26812973.983"
"KwCeR6Q7UGQVYkdU6pADsJ","P099270","","2009","C","USD","2199300053.35"
"bgPpfEefhrEcURCjFE7ACk","P132102","","2013","C","USD","6197483.04513"
"HfDyxp6XF4bA3ZMoC9DeCh","P083477","","2005","C","USD","17003791.5848"
"gZFoFYfo2fa7yZz6r2ziTS","P133755","","2013","C","USD","3098741.52257"
"yAfKUPKX649a33Ldr6z4Ve","P146095","","2014","C","USD","250000000.0"
"JoThPfghtZb2Xy8JZ3qDq5","P037834","","1997","C","USD","30566790.3406"
"Ad24UNMo2GxJP9d992Xd8h","P130051","","2012","C","USD","1308797674.15"
"6y6RwR6N5awPEYefDBYk23","P121210","","2011","C","USD","39000000.0"
"qcqhdhYsSe8rnUMKs2yKbG","P107375","","2009","C","USD","5174823.65495"
"Xkyppa7w5HntNUN8skFD8C","P112872","","2010","C","USD","51556111.6426"
"4rHcS9EBUnNsDGJiEpQFtj","P042263","","1996","C","USD","20464758.2061"
"b8ZYGcd7WbvZbKNbXRgj93","P101578","","2013","C","USD","7540271.03824"
"7uxYx6HqWhQv5tUd4Z3abA","P144522","","2014","C","USD","10000000.0"
"CmWocix7CLnvouxEdAEf68","P148595","","2014","C","USD","83000000.0"
"87BnEAKzAWHuKUdNLHcz3J","P121731","","2012","C","USD","104075433.953"
"AshkYe8gPjqFXwXurD5Rn5","P145627","","2014","C","USD","2500000.0"
"MftRFTGx7jVgDosRwBQkAh","P086689","","2005","C","USD","5441213.30714"
"MSHYEanbXsqXB2H4CEzc5a","P057345","","1998","C","USD","5302686.84358"
"WXSJ5UXmhoCuCccXa8MMD7","P129264","","2012","C","USD","4909218.58269"
"ZdaGrj26YjkFJRdqgcjgeZ","P001087","","1995","C","USD","59087724.7365"
"uErKK7BiemeX7a4MwR3DaJ","P001537","","1997","C","USD","40219460.9745"
"id5utovYYKykc5Nf6JFKG5","P132757","","2013","C","USD","51645692.0428"
"KUH7dbwBQSBAGofYunLKpk","P077949","","2002","C","USD","5901775.85911"
"LmyrB8pv8uYStgduW9RqgX","P148604","","2014","C","USD","100000000.0"
"2WWf9iNrMbSoeg83PwMRn5","P121167","","2012","C","USD","98184371.6538"
"yipNJZ8orxhHD5wsn7GWN9","P056346","","1997","C","USD","24265741.4546"
"aj6ZjDzsDP7SnQfPrHq46U","P002971","","1995","C","USD","62563473.2504"
"x5tYU34XfZLmFQwuQoWAFh","P119893","","2012","C","USD","196368743.308"
"FfruTD3JNnQ5eqbJNNcBB7","P133333","","2013","C","USD","20658276.8171"
"YDjjwFadYXroHrXvSgBucJ","P114949","","2013","C","USD","51645692.0428"
"YWZAUaSxfiSr6Kc6YPFjyR","P114987","","2010","C","USD","3268216.26894"
"e2CnNWwvYV83SDC3NMajD4","P101414","","2011","C","USD","5600000.0"
"AMidx3r9oV7FUPU6mkka3A","P099321","","2006","C","USD","3843361.49621"
"HwBAechzn5MtQHmp9LeX3e","P069126","","2004","C","USD","74467136.2812"
"C7pw6FhgcAubC4pcj74YT4","P126210","","2012","C","USD","98184371.6538"
"cDnmnipovcGS7Yvtj3YJ6f","P150828","","2014","C","USD","3500000.0"
"E2U34VoUg2LhdYNwod7ygg","P102792","","2007","C","USD","39815001.426"
"GcWuAwkNkUFF2vnwqfhmYo","P124045","","2012","C","USD","216005617.638"
"v52sdbyBBE9rPzLN9oDj3R","P118981","","2010","C","USD","51780801.511"
"cf6MG5RNQ2hWfxWUrcB8kV","P074591","","2004","C","USD","21082234.2413"
"X59MjMzu7qpcy3bZBCsL8J","P117234","","2009","C","USD","113846120.409"
"J7pi34ESVMTBiVYmNoBsr","P040115","","1995","C","USD","27805988.1113"
"9RdZpGuUrLqr4jX4cWSiDa","P121528","","2011","C","USD","195000000.0"
"HBy7SFHSPTgn8N3zJwV2tL","P082672","","2008","C","USD","62639148.3005"
"WvFDSBSm36ip9mFoSTV3mH","P118916","","2012","C","USD","29062574.0095"
"2to5444ztGTYjeQMxVH7aN","P115261","","2009","C","USD","5174823.65495"
"gEVL3yJznKA2xFp3byHrKc","P145782","","2014","C","USD","200000000.0"
"xamrmomJTZQvaspQHazvBC","P005489","","1995","C","USD","80081245.7605"
"a2QXuBZ89zmpRa3fQ6JfJ7","P035777","","2003","C","USD","234977990.608"
"MDykSequWWVn6RGopPfnGL","P151923","","2014","C","USD","90000000.0"
"rx3VkDHXGbcPBX7iCXf2GV","P101745","","2008","C","USD","52199290.2504"
"shNgH8yttmzqaxR6GgVPPk","P075464","","2006","C","USD","120791361.309"
"Qxq8VqobDv6DWkxWRJXsXF","P104567","","2007","C","USD","32014206.4535"
"8m59i6gPhpxi8DF9YnvMwm","P070950","","2004","C","USD","23424704.7126"
"yEmmPhJZbdaxHGTGj9VH7J","P005720","","1995","C","USD","90369461.3617"
"SUF5T6ryHLucjvcHCFbqRZ","P105683","","2007","C","USD","5335701.07559"
"dX8DdDPr7Q2D6UUMvvSAd3","P129663","","2013","C","USD","103291384.086"
"x9iCi3MapUsRDG8jCuokFe","P106982","","2010","C","USD","51065879.2022"
"9XvxkpA4N7xjczk5eqiKpi","P114271","","2009","C","USD","10380696.2518"
"Fiw8oUwFb3XmUBVUs8j3BP","P114313","","2010","C","USD","2042635.16809"
"kJ392xpoMeT7VUfVMDKKoU","P126372","","2012","C","USD","127639683.15"
"pmwMtZk4AbsJ5XcJbdeYJF","P117876","","2013","C","USD","154937076.128"
"wDWYmUGAjQ8GnFLjfwyB5A","P040599","","2003","C","USD","180631879.215"
"dfU8fJyAEXxQmFTUqFqsVT","P002987","","1997","C","USD","167581087.394"
"A85CGwhesVvtW2VbYa3Qr7","P043367","","1996","C","USD","13916035.5801"
"hfQ6DUwsYPgnMw9KzsFD6Z","P119684","","2010","C","USD","76598818.8033"
"GCo2zvZT2xDtXKTQZDaw9h","P125184","","2014","C","USD","474000000.0"
"ZV58fstH7MihUETZZJjSaf","P145488","","2013","C","USD","3098741.52257"
"BUTZByZSVnrbaSibDRmVw6","P040907","","2001","C","USD","37483333.036"
"YeDyf7sfyFyUFRzD2eThEL","P106720","","2009","C","USD","155244709.648"
"eZaQuBGqutDMTwpGXKYzDQ","P115119","","2010","C","USD","10213175.8404"
"DpHrq7ST94bvfZ7F6CFMxg","P083919","","2004","C","USD","29280880.8907"
"JhvhN2UoYGDWMuo7STpoRf","P010506","","1995","C","USD","80637365.5228"
"cvauh3EFdejwGZDePq7B5X","P079335","","2003","C","USD","42147438.4834"
"H6xLecyCzV65VdF7RcS7un","P049665","","1999","C","USD","156639943.718"
"eADVqHz9gyN5FXnTxdHa7g","P101296","","2008","C","USD","26099645.1252"
