"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"P095012","P095012_7911272",1,7911272,"Djerba",33.87612,10.85175,"PPLX","section of populated place","6295630|6255146|TN|28|2470384|7911272","Earth|Africa|Tunisia|Gouvernorat de Médenine|Houmt Souk|Djerba",2,1
"P095392","P095392_360717",1,360717,"Al Maţarīyah",30.1235,31.3115,"PPLX","section of populated place","6295630|6255146|EG|11|360630|360717","Earth|Africa|Egypt|Muḩāfaz̧at al Qāhirah|Cairo|Al Maţarīyah",2,1
"P095392","P095392_361648",1,361648,"Al ‘Abbāsīyah",30.06907,31.27626,"PPLX","section of populated place","6295630|6255146|EG|11|360630|361648","Earth|Africa|Egypt|Muḩāfaz̧at al Qāhirah|Cairo|Al ‘Abbāsīyah",2,1
"P095392","P095392_7800135",1,7800135,"Bolak El Dakror",30.0198,31.18822,"PPLX","section of populated place","6295630|6255146|EG|08|360995|7800135","Earth|Africa|Egypt|Muḩāfaz̧at al Jīzah|Giza|Bolak El Dakror",2,1
"P095392","P095392_7800127",1,7800127,"Dar El Salam",29.98952,31.25405,"PPLX","section of populated place","6295630|6255146|EG|11|360995|7800127","Earth|Africa|Egypt|Muḩāfaz̧at al Qāhirah|Giza|Dar El Salam",2,1
"P095392","P095392_7800058",1,7800058,"El Zawya El Hamra",30.10174,31.26592,"PPLX","section of populated place","6295630|6255146|EG|11|360630|7800058","Earth|Africa|Egypt|Muḩāfaz̧at al Qāhirah|Cairo|El Zawya El Hamra",2,1
"P095392","P095392_7800128",1,7800128,"El Sharabia",30.0764,31.25978,"PPLX","section of populated place","6295630|6255146|EG|11|360630|7800128","Earth|Africa|Egypt|Muḩāfaz̧at al Qāhirah|Cairo|El Sharabia",2,1
"P095392","P095392_7800133",1,7800133,"El Moneeb",29.98651,31.2011,"PPLX","section of populated place","6295630|6255146|EG|08|360995|7800133","Earth|Africa|Egypt|Muḩāfaz̧at al Jīzah|Giza|El Moneeb",2,1
"P095392","P095392_7800129",1,7800129,"Faisal",30.01744,31.20376,"PPLX","section of populated place","6295630|6255146|EG|08|360995|7800129","Earth|Africa|Egypt|Muḩāfaz̧at al Jīzah|Giza|Faisal",2,1
"P095392","P095392_352262",1,352262,"Heliopolis",30.10882,31.37924,"PPLX","section of populated place","6295630|6255146|EG|11|360630|352262","Earth|Africa|Egypt|Muḩāfaz̧at al Qāhirah|Cairo|Heliopolis",2,1
"P095392","P095392_353225",1,353225,"Madīnat an Naşr",30.06667,31.3,"PPLX","section of populated place","6295630|6255146|EG|11|360630|353225","Earth|Africa|Egypt|Muḩāfaz̧at al Qāhirah|Cairo|Madīnat an Naşr",2,1
"P095392","P095392_352261",1,352261,"Fostat",30.00737,31.23927,"PPLX","section of populated place","6295630|6255146|EG|11|360995|352261","Earth|Africa|Egypt|Muḩāfaz̧at al Qāhirah|Giza|Fostat",2,1
"P095392","P095392_7800131",1,7800131,"Omrania",29.99806,31.19861,"PPLX","section of populated place","6295630|6255146|EG|08|360995|7800131","Earth|Africa|Egypt|Muḩāfaz̧at al Jīzah|Giza|Omrania",2,1
"P095392","P095392_7800134",1,7800134,"Sakyet Meky",29.99651,31.21255,"PPLX","section of populated place","6295630|6255146|EG|08|360995|7800134","Earth|Africa|Egypt|Muḩāfaz̧at al Jīzah|Giza|Sakyet Meky",2,1
"P095392","P095392_346338",1,346338,"Warrāq al ‘Arab",30.10319,31.21216,"PPLX","section of populated place","6295630|6255146|EG|08|360630|346338","Earth|Africa|Egypt|Muḩāfaz̧at al Jīzah|Cairo|Warrāq al ‘Arab",2,1
"P101645","P101645_156381",1,156381,"Kurasini",-6.85,39.28333,"PPLX","section of populated place","6295630|6255146|TZ|23|160263|156381","Earth|Africa|Tanzania|Dar es Salaam Region|Dar es Salaam|Kurasini",2,1
"P102000","P102000_2302401",2,2302401,"Burma Camp",5.59642,-0.15496,"PPLX","section of populated place","6295630|6255146|GH|01|2306104|2302401","Earth|Africa|Ghana|Greater Accra Region|Accra|Burma Camp",2,2
"P102000","P102000_2296969",1,2296969,"Nungua",5.60106,-0.07713,"PPLX","section of populated place","6295630|6255146|GH|01|2306104|2296969","Earth|Africa|Ghana|Greater Accra Region|Accra|Nungua",2,1
"P102000","P102000_2294665",1,2294665,"Teshie",5.58365,-0.10722,"PPLX","section of populated place","6295630|6255146|GH|01|2303760|2294665","Earth|Africa|Ghana|Greater Accra Region|Augustinesborg|Teshie",2,1
"P102262","P102262_149734",1,149734,"Stone Town",-6.16176,39.19128,"PPLX","section of populated place","6295630|6255146|TZ|25|148730|149734","Earth|Africa|Tanzania|Zanzibar Urban/West|Zanzibar|Stone Town",2,1
"P104716","P104716_2273901",1,2273901,"Sinkor",6.2918,-10.77677,"PPLX","section of populated place","6295630|6255146|LR|14|2274895|2273901","Earth|Africa|Liberia|Montserrado County|Monrovia|Sinkor",2,1
"P105205","P105205_1106296",1,1106296,"Zimpeto",-25.86833,32.56944,"PPLX","section of populated place","6295630|6255146|MZ|04|1089914|1106296","Earth|Africa|Mozambique|Maputo|Amadora|Zimpeto",2,1
"P105881","P105881_2251972",1,2251972,"Fann-Résidence",14.69004,-17.47177,"PPLX","section of populated place","6295630|6255146|SN|01|2253354|2251972","Earth|Africa|Senegal|Dakar|Dakar|Fann-Résidence",2,1
"P110020","P110020_2279890",1,2279890,"Williamsville",5.36368,-4.02524,"PPLX","section of populated place","6295630|6255146|CI|82|2293538|2279890","Earth|Africa|Ivory Coast|Lagunes|Abidjan|Williamsville",2,1
"P110173","P110173_178147",1,178147,"Westlands",-1.26667,36.8,"PPLX","section of populated place","6295630|6255146|KE|05|184745|178147","Earth|Africa|Kenya|Nairobi|Nairobi|Westlands",2,1
"P113145","P113145_7874150",1,7874150,"Akpakpa",6.37204,2.45319,"PPLX","section of populated place","6295630|6255146|BJ|09|7874150","Earth|Africa|Benin|Atlantique Department|Akpakpa",2,1
"P113145","P113145_7874149",2,7874149,"Avotrou",6.37523,2.47525,"PPLX","section of populated place","6295630|6255146|BJ|16|7874149","Earth|Africa|Benin|Département de l’Ouémé|Avotrou",2,2
"P113145","P113145_7874124",1,7874124,"Fidjrosse-Kpota",6.36106,2.36781,"PPLX","section of populated place","6295630|6255146|BJ|09|7874124","Earth|Africa|Benin|Atlantique Department|Fidjrosse-Kpota",2,1
"P113145","P113145_7874121",1,7874121,"Fifadji",6.39679,2.40137,"PPLX","section of populated place","6295630|6255146|BJ|09|7874121","Earth|Africa|Benin|Atlantique Department|Fifadji",2,1
"P113145","P113145_7874125",1,7874125,"Fiyegnon",6.35578,2.36278,"PPLX","section of populated place","6295630|6255146|BJ|09|7874125","Earth|Africa|Benin|Atlantique Department|Fiyegnon",2,1
"P113145","P113145_7874118",1,7874118,"Sainte-Rita",6.38367,2.39865,"PPLX","section of populated place","6295630|6255146|BJ|09|7874118","Earth|Africa|Benin|Atlantique Department|Sainte-Rita",2,1
"P114782","P114782_2312096",1,2312096,"Ndolo",-4.31099,15.32735,"PPLX","section of populated place","6295630|6255146|CD|06|2314302|2312096","Earth|Africa|DR Congo|Kinshasa City|Kinshasa|Ndolo",2,1
"P114880","P114880_1106288",1,1106288,"Luís Cabral",-25.93889,32.53833,"PPLX","section of populated place","6295630|6255146|MZ|04|1040652|1106288","Earth|Africa|Mozambique|Maputo|Maputo|Luís Cabral",2,1
"P115318","P115318_2311533",1,2311533,"Selembao",-4.37154,15.28453,"PPLX","section of populated place","6295630|6255146|CD|06|2314302|2311533","Earth|Africa|DR Congo|Kinshasa City|Kinshasa|Selembao",2,1
"P120016","P120016_2296969",1,2296969,"Nungua",5.60106,-0.07713,"PPLX","section of populated place","6295630|6255146|GH|01|2306104|2296969","Earth|Africa|Ghana|Greater Accra Region|Accra|Nungua",2,1
"P120190","P120190_224457",1,224457,"Boûl’aos",11.58333,43.15,"PPLX","section of populated place","6295630|6255146|DJ|07|223817|224457","Earth|Africa|Djibouti|Djibouti Region|Djibouti|Boûl’aos",2,1
"P121325","P121325_910352",1,910352,"Linda",-17.86667,25.86667,"PPLX","section of populated place","6295630|6255146|ZM|07|910111|910352","Earth|Africa|Zambia|Southern Province|Livingstone|Linda",2,1
"P125049","P125049_7909855",1,7909855,"Aflao Gakli",6.17972,1.1988,"PPLX","section of populated place","6295630|6255146|TG|2589784|7909855","Earth|Africa|Togo|Azyagbang|Aflao Gakli",2,1
"P125049","P125049_7909850",1,7909850,"Forever",6.16214,1.22987,"PPLX","section of populated place","6295630|6255146|TG|2363499|7909850","Earth|Africa|Togo|Witi|Forever",2,1
"P125049","P125049_7909848",1,7909848,"Kanyikope",6.16291,1.28574,"PPLX","section of populated place","6295630|6255146|TG|2365446|7909848","Earth|Africa|Togo|Kponou|Kanyikope",2,1
"P125049","P125049_7909859",1,7909859,"N'Tifafa Kome",6.15003,1.23837,"PPLX","section of populated place","6295630|6255146|TG|2365267|7909859","Earth|Africa|Togo|Lomé|N'Tifafa Kome",2,1
"P125049","P125049_7909858",1,7909858,"Saint Joseph",6.15242,1.23467,"PPLX","section of populated place","6295630|6255146|TG|2365267|7909858","Earth|Africa|Togo|Lomé|Saint Joseph",2,1
"P107314","P107314_8594750",1,8594750,"Ongata Rongai",-1.39519,36.76375,"PPLX","section of populated place","6295630|6255146|KE|05|189723|8594750","Earth|Africa|Kenya|Nairobi|Langata Rongai|Ongata Rongai",2,1
"P105269","P105269_8693323",1,8693323,"Kasarani",-1.21743,36.89759,"PPLX","section of populated place","6295630|6255146|KE|05|197663|8693323","Earth|Africa|Kenya|Nairobi|Gatharaini|Kasarani",2,1
"P126899","P126899_7909855",1,7909855,"Aflao Gakli",6.17972,1.1988,"PPLX","section of populated place","6295630|6255146|TG|2589784|7909855","Earth|Africa|Togo|Azyagbang|Aflao Gakli",2,1
"P126899","P126899_10399953",1,10399953,"Agbalepedogan",6.20126,1.19658,"PPLX","section of populated place","6295630|6255146|TG|10399953","Earth|Africa|Togo|Agbalepedogan",2,1
"P145848","P145848_10303652",1,10303652,"Quartier 7",11.57019,43.13729,"PPLX","section of populated place","6295630|6255146|DJ|07|10303652","Earth|Africa|Djibouti|Djibouti Region|Quartier 7",2,1
"P148628","P148628_7874121",1,7874121,"Fifadji",6.39679,2.40137,"PPLX","section of populated place","6295630|6255146|BJ|09|7874121","Earth|Africa|Benin|Atlantique Department|Fifadji",2,1
"P148628","P148628_7874120",1,7874120,"Vedoko",6.37737,2.38925,"PPLX","section of populated place","6295630|6255146|BJ|09|7874120","Earth|Africa|Benin|Atlantique Department|Vedoko",2,1
"P115658","P115658_2338355",1,2338355,"Iju",6.675,3.33278,"PPLX","section of populated place","6295630|6255146|NG|05|2338355","Earth|Africa|Nigeria|Lagos|Iju",2,1
"P126182","P126182_2337017",1,2337017,"Itire",6.49152,3.32557,"PPLX","section of populated place","6295630|6255146|NG|05|2337017","Earth|Africa|Nigeria|Lagos|Itire",2,1
"P005524","P005524_2548880",1,2548880,"Fès al Bali",34.0701,-4.95473,"PPLX","section of populated place","6295630|6255146|MA|46|2548885|2548880","Earth|Africa|Morocco|Région de Fès-Boulemane|Fes|Fès al Bali",2,1
"P002992","P002992_7701607",1,7701607,"Mpererwe",0.4,32.57,"PPLX","section of populated place","6295630|6255146|UG|C|232422|7701607","Earth|Africa|Uganda|Central Region|Kampala|Mpererwe",2,1
"P044584","P044584_224457",1,224457,"Boûl’aos",11.58333,43.15,"PPLX","section of populated place","6295630|6255146|DJ|07|223817|224457","Earth|Africa|Djibouti|Djibouti Region|Djibouti|Boûl’aos",2,1
"P056595","P056595_198766",1,198766,"Eastleigh",-1.26667,36.85,"PPLX","section of populated place","6295630|6255146|KE|05|184745|198766","Earth|Africa|Kenya|Nairobi|Nairobi|Eastleigh",2,1
"P056595","P056595_10342747",1,10342747,"Kengeleni",-4.03975,39.68039,"PPLX","section of populated place","6295630|6255146|KE|37|10342747","Earth|Africa|Kenya|Mombasa|Kengeleni",2,1
"P056595","P056595_10344571",1,10344571,"Kongowea",-4.04005,39.69034,"PPLX","section of populated place","6295630|6255146|KE|37|10344571","Earth|Africa|Kenya|Mombasa|Kongowea",2,1
"P056595","P056595_10344572",1,10344572,"Tayari",-4.05845,39.6706,"PPLX","section of populated place","6295630|6255146|KE|37|10344572","Earth|Africa|Kenya|Mombasa|Tayari",2,1
"P056595","P056595_10344570",1,10344570,"Tudor",-4.03735,39.66412,"PPLX","section of populated place","6295630|6255146|KE|37|10344570","Earth|Africa|Kenya|Mombasa|Tudor",2,1
"P002875","P002875_7909855",1,7909855,"Aflao Gakli",6.17972,1.1988,"PPLX","section of populated place","6295630|6255146|TG|2589784|7909855","Earth|Africa|Togo|Azyagbang|Aflao Gakli",2,1
"P000948","P000948_2306046",1,2306046,"Achimota",5.61667,-0.23333,"PPLX","section of populated place","6295630|6255146|GH|01|2306104|2306046","Earth|Africa|Ghana|Greater Accra Region|Accra|Achimota",2,1
"P000948","P000948_2296969",1,2296969,"Nungua",5.60106,-0.07713,"PPLX","section of populated place","6295630|6255146|GH|01|2306104|2296969","Earth|Africa|Ghana|Greater Accra Region|Accra|Nungua",2,1
"P000948","P000948_2294665",1,2294665,"Teshie",5.58365,-0.10722,"PPLX","section of populated place","6295630|6255146|GH|01|2303760|2294665","Earth|Africa|Ghana|Greater Accra Region|Augustinesborg|Teshie",2,1
"P001319","P001319_8477638",1,8477638,"Gigiri",-1.23264,36.81534,"PPLX","section of populated place","6295630|6255146|KE|05|184745|8477638","Earth|Africa|Kenya|Nairobi|Nairobi|Gigiri",2,1
"P001319","P001319_8477691",1,8477691,"Karen",-1.33308,36.71624,"PPLX","section of populated place","6295630|6255146|KE|05|184745|8477691","Earth|Africa|Kenya|Nairobi|Nairobi|Karen",2,1
"P001319","P001319_8693323",1,8693323,"Kasarani",-1.21743,36.89759,"PPLX","section of populated place","6295630|6255146|KE|05|197663|8693323","Earth|Africa|Kenya|Nairobi|Gatharaini|Kasarani",2,1
"P001319","P001319_188184",1,188184,"Makadara",-1.28333,36.88333,"PPLX","section of populated place","6295630|6255146|KE|05|184745|188184","Earth|Africa|Kenya|Nairobi|Nairobi|Makadara",2,1
"P001319","P001319_181656",1,181656,"Parklands",-1.25,36.8,"PPLX","section of populated place","6295630|6255146|KE|05|184745|181656","Earth|Africa|Kenya|Nairobi|Nairobi|Parklands",2,1
"P001319","P001319_8477681",1,8477681,"Umoja 1",-1.28253,36.8902,"PPLX","section of populated place","6295630|6255146|KE|05|184745|8477681","Earth|Africa|Kenya|Nairobi|Nairobi|Umoja 1",2,1
"P001319","P001319_8477684",1,8477684,"Umoja 2",-1.28234,36.89929,"PPLX","section of populated place","6295630|6255146|KE|05|184745|8477684","Earth|Africa|Kenya|Nairobi|Nairobi|Umoja 2",2,1
"P001319","P001319_178147",1,178147,"Westlands",-1.26667,36.8,"PPLX","section of populated place","6295630|6255146|KE|05|184745|178147","Earth|Africa|Kenya|Nairobi|Nairobi|Westlands",2,1
"P035615","P035615_2254642",2,2254642,"Arafat",14.7368,-17.45369,"PPLX","section of populated place","6295630|6255146|SN|01|2251339|2254642","Earth|Africa|Senegal|Dakar|Grand Dakar|Arafat",2,2
"P035615","P035615_8581534",2,8581534,"Guinaw Rails Nord",14.75339,-17.38393,"PPLX","section of populated place","6295630|6255146|SN|01|2246678|8581534","Earth|Africa|Senegal|Dakar|Pikine|Guinaw Rails Nord",2,2
"P002804","P002804_149543",1,149543,"Temeke",-6.85,39.25,"PPLX","section of populated place","6295630|6255146|TZ|23|160263|149543","Earth|Africa|Tanzania|Dar es Salaam Region|Dar es Salaam|Temeke",2,1
"P000973","P000973_2297380",1,2297380,"Nima",5.58132,-0.19816,"PPLX","section of populated place","6295630|6255146|GH|01|2306104|2297380","Earth|Africa|Ghana|Greater Accra Region|Accra|Nima",2,1
"P044651","P044651_327651",1,327651,"Teseney",15.11,36.6575,"PPLX","section of populated place","6295630|6255146|ER|04|344211|327651","Earth|Africa|Eritrea|Gash-Barka Region|Aligider|Teseney",2,1
"P002365","P002365_2595760",2,2595760,"Dakar-Marine",14.68472,-17.43556,"PPLX","section of populated place","6295630|6255146|SN|01|2253354|2595760","Earth|Africa|Senegal|Dakar|Dakar|Dakar-Marine",2,2
"P002366","P002366_2254055",1,2254055,"Bel-Air",14.70448,-17.42477,"PPLX","section of populated place","6295630|6255146|SN|01|2253354|2254055","Earth|Africa|Senegal|Dakar|Dakar|Bel-Air",2,1
"P001807","P001807_1024062",3,1024062,"Circunscrição do Zumbo",-15.23723,30.94424,"ADMD","administrative division","6295630|6255146|MZ|00","Earth|Africa|Mozambique|Circunscrição do Zumbo",1,1
"P044613","P044613_339593",3,339593,"Degeh Bur Āwraja",7.98432062005659,43.9905470336422,"ADMD","administrative division","6295630|6255146|ET|52|339593","Earth|Africa|Ethiopia|Somali|Degeh Bur Āwraja",1,1
"P044613","P044613_336257",3,336257,"Godē Āwraja",6.50031062283991,43.0082719390639,"ADMD","administrative division","6295630|6255146|ET|52|336257","Earth|Africa|Ethiopia|Somali|Godē Āwraja",1,1
"P044613","P044613_332540",3,332540,"Kulo Konta Āwraja",7.01130337543395,37.004339668716,"ADMD","administrative division","6295630|6255146|ET|54|332540","Earth|Africa|Ethiopia|Southern Nations, Nationalities, and People's Region|Kulo Konta Āwraja",1,1
"P048825","P048825_2470383",3,2470383,"Mu‘tamadīyat Ḩawmat as Sūq",33.84868,10.86619,"ADMD","administrative division","6295630|6255146|TN|28|2470383","Earth|Africa|Tunisia|Gouvernorat de Médenine|Mu‘tamadīyat Ḩawmat as Sūq",1,1
"P069840","P069840_234590",3,234590,"Bugangazi County",1.01185357589957,31.3,"ADMD","administrative division","6295630|6255146|UG|W|234590","Earth|Africa|Uganda|Western Region|Bugangazi County",1,1
"P071196","P071196_187471",1,187471,"Masinga Sub-Location",-0.91667,37.58333,"ADMD","administrative division","6295630|6255146|KE|31|187471","Earth|Africa|Kenya|Machakos|Masinga Sub-Location",2,1
"P075915","P075915_339593",1,339593,"Degeh Bur Āwraja",7.99450146494381,43.9999838308999,"ADMD","administrative division","6295630|6255146|ET|52|339593","Earth|Africa|Ethiopia|Somali|Degeh Bur Āwraja",2,1
"P079734","P079734_196250",1,196250,"Isebania Sub-Location",-1.2,34.43333,"ADMD","administrative division","6295630|6255146|KE|36|196250","Earth|Africa|Kenya|Migori|Isebania Sub-Location",2,1
"P083131","P083131_199359",1,199359,"Chinga Location",-0.58333,36.9,"ADMD","administrative division","6295630|6255146|KE|44|199359","Earth|Africa|Kenya|Nyeri|Chinga Location",2,1
"P083131","P083131_194789",1,194789,"Kamburu Sub-Location",-1.01667,36.75,"ADMD","administrative division","6295630|6255146|KE|22|194789","Earth|Africa|Kenya|Kiambu|Kamburu Sub-Location",2,1
"P083131","P083131_189464",1,189464,"Lessos Sub-Location",0.2,35.26667,"ADMD","administrative division","6295630|6255146|KE|40|189464","Earth|Africa|Kenya|Nandi|Lessos Sub-Location",2,1
"P083131","P083131_183330",1,183330,"Njoro Nyoka Sub-Location",0.28333,35.86667,"ADMD","administrative division","6295630|6255146|KE|10|183330","Earth|Africa|Kenya|Baringo|Njoro Nyoka Sub-Location",2,1
